Year,Municipality,Variety,Farms,Acres,Yield_bu_ac,Reported
2024,FISHER,CS DAYBREAK <CANTERRA>,3,1064,24.7,TRUE
2024,GILBERT PLAINS,AAC BRANDON (BW 932),22,7312,50.9,TRUE
2024,GILBERT PLAINS,AAC HOCKLEY |BW5044|,19,6152,58.7,TRUE
2024,GILBERT PLAINS,AAC REDBERRY,18,15553,51.2,TRUE
2024,GILBERT PLAINS,AAC STARBUCK <SECAN>,8,3906,56.3,TRUE
2024,GILBERT PLAINS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,15,6754,55.3,TRUE
2024,GILBERT PLAINS,AAC WHEATLAND <SECAN>,13,4646,50.6,TRUE
2024,GIMLI,AAC BRANDON (BW 932),7,2989,56.1,TRUE
2024,GLENBORO-SOUTH CYPRESS,AAC BRANDON (BW 932),25,5973.1,65.5,TRUE
2024,GLENBORO-SOUTH CYPRESS,AAC HODGE |BW1069|,3,527,56,TRUE
2024,GLENBORO-SOUTH CYPRESS,AAC STARBUCK <SECAN>,7,1006,66.3,TRUE
2024,GLENELLA-LANSDOWNE,AAC BRANDON (BW 932),36,16805,60.2,TRUE
2024,GLENELLA-LANSDOWNE,AAC HOCKLEY |BW5044|,10,3629,61.9,TRUE
2024,GLENELLA-LANSDOWNE,AAC HODGE |BW1069|,4,1265,68.6,TRUE
2024,GLENELLA-LANSDOWNE,AAC REDBERRY,4,1597,56.5,TRUE
2024,GLENELLA-LANSDOWNE,AAC STARBUCK <SECAN>,25,8782,66.8,TRUE
2024,GRAHAMDALE,AAC HOCKLEY |BW5044|,4,1330,46.3,TRUE
2024,GRAHAMDALE,AAC STARBUCK <SECAN>,3,1231,45.8,TRUE
2024,GRANDVIEW,AAC BRANDON (BW 932),26,12512,53.1,TRUE
2024,GRANDVIEW,AAC HOCKLEY |BW5044|,22,8747,57.5,TRUE
2024,GRANDVIEW,AAC HODGE |BW1069|,3,855,53.7,TRUE
2024,GRANDVIEW,AAC REDBERRY,7,2687,29,TRUE
2024,GRANDVIEW,AAC STARBUCK <SECAN>,9,4199,68.8,TRUE
2024,GRANDVIEW,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,14,4457,61.4,TRUE
2024,GRANDVIEW,AAC WHEATLAND <SECAN>,22,10951,52.2,TRUE
2024,GRANDVIEW,BOLLES <SEED DEPOT>,6,2501,45.4,TRUE
2024,GRANDVIEW,SY MANNESS,4,1354,48.1,TRUE
2024,GRASSLAND,AAC BRANDON (BW 932),51,29413.5,65.3,TRUE
2024,GRASSLAND,AAC HOCKLEY |BW5044|,9,4623,66.7,TRUE
2024,GRASSLAND,AAC HODGE |BW1069|,4,1064,63.2,TRUE
2024,GRASSLAND,AAC LEROY VB <ALLIANCE>,5,2723,60.4,TRUE
2024,GRASSLAND,AAC STARBUCK <SECAN>,10,6464,74.8,TRUE
2024,GRASSLAND,AAC WHEATLAND <SECAN>,29,12742,74,TRUE
2024,GREY,AAC BRANDON (BW 932),21,6193,73.8,TRUE
2024,GREY,AAC HOCKLEY |BW5044|,18,5101,75.9,TRUE
2024,GREY,AAC STARBUCK <SECAN>,21,7518,68.4,TRUE
2024,GREY,AAC WHEATLAND <SECAN>,10,3176.4,60.3,TRUE
2024,GREY,SY MANNESS,8,2073,71.6,TRUE
2024,HAMIOTA,AAC BRANDON (BW 932),7,2258,62.7,TRUE
2024,HAMIOTA,AAC HOCKLEY |BW5044|,11,3228,76.1,TRUE
2024,HAMIOTA,AAC HODGE |BW1069|,8,1727,69.8,TRUE
2024,HAMIOTA,AAC REDBERRY,5,1455,60.9,TRUE
2024,HAMIOTA,AAC STARBUCK <SECAN>,24,7994,71.6,TRUE
2024,HAMIOTA,AAC WHEATLAND <SECAN>,22,8489,67.5,TRUE
2024,HAMIOTA,SY MANNESS,17,5960,75.1,TRUE
2024,HANOVER,AAC BRANDON (BW 932),23,6556,69.8,TRUE
2024,HANOVER,AAC HOCKLEY |BW5044|,5,986,58.8,TRUE
2024,HANOVER,AAC STARBUCK <SECAN>,7,1007,75.1,TRUE
2024,HARRISON PARK,AAC BRANDON (BW 932),8,3422,55.1,TRUE
2024,HARRISON PARK,AAC HOCKLEY |BW5044|,12,4527,63.2,TRUE
2024,HARRISON PARK,AAC REDBERRY,18,5973,48.3,TRUE
2024,HARRISON PARK,AAC STARBUCK <SECAN>,26,9787,56.7,TRUE
2024,HARRISON PARK,AAC WHEATLAND <SECAN>,11,3921,60.6,TRUE
2024,HARRISON PARK,SY MANNESS,3,795,75,TRUE
2024,HEADINGLEY,AAC BRANDON (BW 932),4,2051,72.6,TRUE
2024,HEADINGLEY,AAC HOCKLEY |BW5044|,3,1615,71.4,TRUE
2024,HEADINGLEY,AAC STARBUCK <SECAN>,6,2272,61.7,TRUE
2024,HILLSBURG-ROBLIN-SHELL RIVER,AAC BRANDON (BW 932),12,5227,63.4,TRUE
2024,HILLSBURG-ROBLIN-SHELL RIVER,AAC HOCKLEY |BW5044|,25,12018,73.9,TRUE
2024,HILLSBURG-ROBLIN-SHELL RIVER,AAC HODGE |BW1069|,4,4187,73.9,TRUE
2024,HILLSBURG-ROBLIN-SHELL RIVER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,7,2357,68.8,TRUE
2024,HILLSBURG-ROBLIN-SHELL RIVER,AAC WHEATLAND <SECAN>,29,12795,71.6,TRUE
2024,HILLSBURG-ROBLIN-SHELL RIVER,SY MANNESS,7,2900,66.2,TRUE
2024,KELSEY,AAC HOCKLEY |BW5044|,3,1130,49.6,TRUE
2024,KELSEY,AAC REDBERRY,7,4618,69.3,TRUE
2024,KILLARNEY-TURTLE MTN,AAC BRANDON (BW 932),22,11367,65.9,TRUE
2024,KILLARNEY-TURTLE MTN,AAC HOCKLEY |BW5044|,3,675,63.6,TRUE
2024,KILLARNEY-TURTLE MTN,AAC HODGE |BW1069|,5,1853,76.5,TRUE
2024,KILLARNEY-TURTLE MTN,AAC STARBUCK <SECAN>,16,9431,76.1,TRUE
2024,KILLARNEY-TURTLE MTN,AAC WHEATLAND <SECAN>,23,14385,77.5,TRUE
2024,LAC DU BONNET,AAC BRANDON (BW 932),7,1511,67.5,TRUE
2024,LAC DU BONNET,AAC ELIE(BW931),4,1265,35.7,TRUE
2024,LAC DU BONNET,AAC HOCKLEY |BW5044|,6,942,70.3,TRUE
2024,LAC DU BONNET,AAC STARBUCK <SECAN>,5,2498,72.8,TRUE
2024,LAC DU BONNET,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,7,3899,78.9,TRUE
2024,LAKESHORE,AAC BRANDON (BW 932),30,10379.5,56.4,TRUE
2024,LAKESHORE,AAC HOCKLEY |BW5044|,4,945,50.1,TRUE
2024,LAKESHORE,AAC STARBUCK <SECAN>,6,2608,66,TRUE
2024,LORNE,AAC BRANDON (BW 932),86,28463.1,73.4,TRUE
2024,LORNE,AAC HOCKLEY |BW5044|,3,712,49.9,TRUE
2024,LORNE,AAC HODGE |BW1069|,9,1390,66.8,TRUE
2024,LORNE,AAC STARBUCK <SECAN>,37,13107,73.1,TRUE
2024,LORNE,AAC WHEATLAND <SECAN>,6,1664,73.3,TRUE
2024,LORNE,SY MANNESS,4,761,69.6,TRUE
2024,LOUISE,AAC BRANDON (BW 932),70,28211,78.2,TRUE
2024,LOUISE,AAC HOCKLEY |BW5044|,4,683,73.1,TRUE
2024,LOUISE,AAC HODGE |BW1069|,4,1075,68.6,TRUE
2024,LOUISE,AAC STARBUCK <SECAN>,43,15979,78.2,TRUE
2024,LOUISE,AAC WHEATLAND <SECAN>,19,7576,86.9,TRUE
2024,LOUISE,SY MANNESS,8,2971,92.7,TRUE
2024,MACDONALD,AAC BRANDON (BW 932),56,25088,69.1,TRUE
2024,MACDONALD,AAC HOCKLEY |BW5044|,26,8530,73.8,TRUE
2024,MACDONALD,AAC STARBUCK <SECAN>,34,16639,78,TRUE
2024,MACDONALD,AAC TISDALE (PT250),3,1162,54.3,TRUE
2024,MACDONALD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,6,1771,77.2,TRUE
2024,MACDONALD,SY MANNESS,21,7776,84.1,TRUE
2024,MCCREARY,AAC BRANDON (BW 932),15,7441,54.9,TRUE
2024,MCCREARY,AAC STARBUCK <SECAN>,9,2895,48.4,TRUE
2024,MINITONAS-BOWSMAN,AAC BRANDON (BW 932),5,5315,70.7,TRUE
2024,MINITONAS-BOWSMAN,AAC HOCKLEY |BW5044|,6,1852,72.5,TRUE
2024,MINITONAS-BOWSMAN,AAC REDBERRY,3,1077.1,51.1,TRUE
2024,MINITONAS-BOWSMAN,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,62,36565,77.2,TRUE
2024,MINITONAS-BOWSMAN,AAC WHEATLAND <SECAN>,11,2975,73,TRUE
2024,MINITONAS-BOWSMAN,SY MANNESS,7,1419,82.3,TRUE
2024,MINTO-ODANAH,AAC BRANDON (BW 932),21,5294,51.8,TRUE
2024,MINTO-ODANAH,AAC HOCKLEY |BW5044|,8,2496,66.9,TRUE
2024,MINTO-ODANAH,AAC HODGE |BW1069|,4,972,56.5,TRUE
2024,MINTO-ODANAH,AAC STARBUCK <SECAN>,29,14376,65.7,TRUE
2024,MINTO-ODANAH,AAC WHEATLAND <SECAN>,10,4669,59.7,TRUE
2024,MINTO-ODANAH,SY MANNESS,10,3220,61.8,TRUE
2024,MONTCALM,AAC BRANDON (BW 932),27,8747,75.1,TRUE
2024,MONTCALM,AAC STARBUCK <SECAN>,10,2226,74.3,TRUE
2024,MORRIS,AAC BRANDON (BW 932),57,22019.3,73.1,TRUE
2024,MORRIS,AAC HOCKLEY |BW5044|,6,2673,76.1,TRUE
2024,MORRIS,AAC STARBUCK <SECAN>,21,7357,74.8,TRUE
2024,MORRIS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,15,6115,75.9,TRUE
2024,MORRIS,SY GABBRO <SYNGENTA>,5,2227,83.4,TRUE
2024,MORRIS,SY MANNESS,28,5288,84.6,TRUE
2024,MOSSEY RIVER,AAC STARBUCK <SECAN>,5,1420,49.7,TRUE
2024,MOSSEY RIVER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,3,1402,76.6,TRUE
2024,MOUNTAIN,AAC BRANDON (BW 932),3,610,36.6,TRUE
2024,MOUNTAIN,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,29,16742,74.5,TRUE
2024,MOUNTAIN,AAC WHEATLAND <SECAN>,5,2298,63.8,TRUE
2024,MOUNTAIN,SY MANNESS,3,1176,71.4,TRUE
2024,NORFOLK-TREHERNE,AAC BRANDON (BW 932),21,9149,73.9,TRUE
2024,NORFOLK-TREHERNE,AAC LEROY VB <ALLIANCE>,3,961,69.8,TRUE
2024,NORFOLK-TREHERNE,AAC STARBUCK <SECAN>,11,2843,64.6,TRUE
2024,NORFOLK-TREHERNE,AAC WHEATLAND <SECAN>,14,5433,73.7,TRUE
2024,NORTH CYPRESS-LANGFORD,AAC BRANDON (BW 932),55,37146,58.2,TRUE
2024,NORTH CYPRESS-LANGFORD,AAC HODGE |BW1069|,3,854,52.7,TRUE
2024,NORTH CYPRESS-LANGFORD,AAC STARBUCK <SECAN>,36,12835.1,59.7,TRUE
2024,NORTH CYPRESS-LANGFORD,AAC WHEATLAND <SECAN>,4,3073,75.3,TRUE
2024,NORTH NORFOLK,AAC BRANDON (BW 932),33,10048,56.4,TRUE
2024,NORTH NORFOLK,AAC ELIE(BW931),4,1360,51.6,TRUE
2024,NORTH NORFOLK,AAC HOCKLEY |BW5044|,3,1468,62.6,TRUE
2024,NORTH NORFOLK,AAC HODGE |BW1069|,5,656,43.5,TRUE
2024,NORTH NORFOLK,AAC STARBUCK <SECAN>,12,4517,54.5,TRUE
2024,NORTH NORFOLK,AAC WHEATLAND <SECAN>,5,2323,59.7,TRUE
2024,NORTH NORFOLK,BOLLES <SEED DEPOT>,9,4069,73.1,TRUE
2024,OAKLAND-WAWANESA,AAC BRANDON (BW 932),23,10028,63.6,TRUE
2024,OAKLAND-WAWANESA,AAC HODGE |BW1069|,3,704,52,TRUE
2024,OAKLAND-WAWANESA,AAC STARBUCK <SECAN>,16,5440,68.8,TRUE
2024,OAKLAND-WAWANESA,AAC WHEATLAND <SECAN>,15,5481,71.5,TRUE
2024,OAKVIEW,AAC BRANDON (BW 932),11,5251,61,TRUE
2024,OAKVIEW,AAC HOCKLEY |BW5044|,8,3438,66,TRUE
2024,OAKVIEW,AAC HODGE |BW1069|,7,1527,59.9,TRUE
2024,OAKVIEW,AAC REDBERRY,8,2822,53.8,TRUE
2024,OAKVIEW,AAC STARBUCK <SECAN>,49,24521,66.8,TRUE
2024,OAKVIEW,AAC WHEATLAND <SECAN>,31,13141,71.3,TRUE
2024,OAKVIEW,SY MANNESS,10,3674,70.6,TRUE
2024,PEMBINA,AAC BRANDON (BW 932),66,24519,72.2,TRUE
2024,PEMBINA,AAC BROADACRES <PROVEN>,8,2402,78.8,TRUE
2024,PEMBINA,AAC HOCKLEY |BW5044|,14,3819,75.8,TRUE
2024,PEMBINA,AAC HODGE |BW1069|,4,1513,67.9,TRUE
2024,PEMBINA,AAC STARBUCK <SECAN>,33,11740,79.4,TRUE
2024,PEMBINA,AAC WHEATLAND <SECAN>,24,5608.3,75.8,TRUE
2024,PEMBINA,SY CAST,3,738,82.1,TRUE
2024,PEMBINA,SY MANNESS,4,584,87.4,TRUE
2024,PINEY,AAC BRANDON (BW 932),5,705,43.8,TRUE
2024,PIPESTONE,AAC BRANDON (BW 932),24,12536,57.8,TRUE
2024,PIPESTONE,AAC HOCKLEY |BW5044|,13,4995,51.9,TRUE
2024,PIPESTONE,AAC HODGE |BW1069|,13,7218.5,42.5,TRUE
2024,PIPESTONE,AAC STARBUCK <SECAN>,22,13503,54.1,TRUE
2024,PIPESTONE,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,3,1191,52.7,TRUE
2024,PIPESTONE,AAC WHEATLAND <SECAN>,13,7259,64.7,TRUE
2024,PORTAGE LA PRAIRIE,AAC BRANDON (BW 932),84,51923,67,TRUE
2024,PORTAGE LA PRAIRIE,AAC HOCKLEY |BW5044|,12,4760,68.1,TRUE
2024,PORTAGE LA PRAIRIE,AAC STARBUCK <SECAN>,35,14963,63.9,TRUE
2024,PORTAGE LA PRAIRIE,AAC WHEATLAND <SECAN>,4,1909,54.7,TRUE
2024,PORTAGE LA PRAIRIE,BOLLES <SEED DEPOT>,5,1994,70.5,TRUE
2024,PRAIRIE LAKES,AAC BRANDON (BW 932),49,26668,60.6,TRUE
2024,PRAIRIE LAKES,AAC HOCKLEY |BW5044|,3,698,62,TRUE
2024,PRAIRIE LAKES,AAC HODGE |BW1069|,5,1238,62.3,TRUE
2024,PRAIRIE LAKES,AAC STARBUCK <SECAN>,20,8751,66.6,TRUE
2024,PRAIRIE LAKES,AAC WHEATLAND <SECAN>,23,8287,66.8,TRUE
2024,PRAIRIE VIEW,AAC BRANDON (BW 932),9,2080,60.9,TRUE
2024,PRAIRIE VIEW,AAC HOCKLEY |BW5044|,10,3031,57,TRUE
2024,PRAIRIE VIEW,AAC HODGE |BW1069|,13,6882,70,TRUE
2024,PRAIRIE VIEW,AAC REDBERRY,7,3146,59,TRUE
2024,PRAIRIE VIEW,AAC STARBUCK <SECAN>,39,16830,66.7,TRUE
2024,PRAIRIE VIEW,AAC WHEATLAND <SECAN>,61,32092,69.9,TRUE
2024,PRAIRIE VIEW,BOLLES <SEED DEPOT>,9,6286,62,TRUE
2024,PRAIRIE VIEW,SY MANNESS,25,10443,72.2,TRUE
2024,RHINELAND,AAC BRANDON (BW 932),71,14591,78.9,TRUE
2024,RHINELAND,AAC STARBUCK <SECAN>,41,10123,75.9,TRUE
2024,RHINELAND,AAC WHEATLAND <SECAN>,11,2544,73.4,TRUE
2024,RHINELAND,SY MANNESS,7,856,85.8,TRUE
2024,RIDING MOUNTAIN WEST,AAC BRANDON (BW 932),14,3684.1,59.8,TRUE
2024,RIDING MOUNTAIN WEST,AAC HOCKLEY |BW5044|,27,11192,70.8,TRUE
2024,RIDING MOUNTAIN WEST,AAC HODGE |BW1069|,25,11663,69.6,TRUE
2024,RIDING MOUNTAIN WEST,AAC REDBERRY,8,1278,54,TRUE
2024,RIDING MOUNTAIN WEST,AAC STARBUCK <SECAN>,12,4611,67.1,TRUE
2024,RIDING MOUNTAIN WEST,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,6,3538,57.9,TRUE
2024,RIDING MOUNTAIN WEST,AAC WHEATLAND <SECAN>,56,21183,66.7,TRUE
2024,RIDING MOUNTAIN WEST,BOLLES <SEED DEPOT>,4,1718,46.7,TRUE
2024,RIDING MOUNTAIN WEST,CDC LANDMARK,7,5486,65.8,TRUE
2024,RIDING MOUNTAIN WEST,SY MANNESS,26,9700,73,TRUE
2024,RITCHOT,AAC BRANDON (BW 932),17,5493.1,63.8,TRUE
2024,RITCHOT,AAC HOCKLEY |BW5044|,6,1114.1,75.8,TRUE
2024,RITCHOT,AAC STARBUCK <SECAN>,6,2399,73.4,TRUE
2024,RIVERDALE,AAC BRANDON (BW 932),19,6222,68.5,TRUE
2024,RIVERDALE,AAC STARBUCK <SECAN>,26,11465,68.5,TRUE
2024,RIVERDALE,AAC WHEATLAND <SECAN>,8,3315,69.7,TRUE
2024,ROCKWOOD,AAC BRANDON (BW 932),27,6848,60,TRUE
2024,ROCKWOOD,AAC HOCKLEY |BW5044|,12,3304,66.4,TRUE
2024,ROCKWOOD,AAC LEROY VB <ALLIANCE>,7,1675,64.8,TRUE
2024,ROCKWOOD,AAC STARBUCK <SECAN>,42,15447,67.8,TRUE
2024,ROLAND,AAC BRANDON (BW 932),30,9458,78.5,TRUE
2024,ROLAND,AAC BROADACRES <PROVEN>,4,1299,76.8,TRUE
2024,ROLAND,AAC HOCKLEY |BW5044|,7,1630,81.9,TRUE
2024,ROLAND,AAC LEROY VB <ALLIANCE>,3,880,66.9,TRUE
2024,ROLAND,AAC STARBUCK <SECAN>,17,3677,74.1,TRUE
2024,ROLAND,SY MANNESS,7,2047,85.9,TRUE
2024,ROSEDALE,AAC BRANDON (BW 932),22,9450,65.1,TRUE
2024,ROSEDALE,AAC ELIE(BW931),3,1289,60.8,TRUE
2024,ROSEDALE,AAC HOCKLEY |BW5044|,3,600,68,TRUE
2024,ROSEDALE,AAC STARBUCK <SECAN>,25,9961,71.1,TRUE
2024,ROSEDALE,AAC WHEATLAND <SECAN>,7,3124,81.3,TRUE
2024,ROSSBURN,AAC BRANDON (BW 932),15,5278.1,62,TRUE
2024,ROSSBURN,AAC HODGE |BW1069|,11,3861,63.9,TRUE
2024,ROSSBURN,AAC REDBERRY,7,2811,45,TRUE
2024,ROSSBURN,AAC STARBUCK <SECAN>,11,4205,63.8,TRUE
2024,ROSSBURN,AAC WHEATLAND <SECAN>,16,7085,59.9,TRUE
2024,ROSSBURN,SY MANNESS,10,2566,61.1,TRUE
2024,ROSSER,AAC BRANDON (BW 932),5,3109,58.3,TRUE
2024,ROSSER,AAC HOCKLEY |BW5044|,8,3325,69.6,TRUE
2024,ROSSER,AAC STARBUCK <SECAN>,30,11152,63.8,TRUE
2024,RUSSELL-BINSCARTH,AAC HOCKLEY |BW5044|,9,3664,83,TRUE
2024,RUSSELL-BINSCARTH,AAC HODGE |BW1069|,8,4285,67.1,TRUE
2024,RUSSELL-BINSCARTH,AAC STARBUCK <SECAN>,9,3663,61.6,TRUE
2024,RUSSELL-BINSCARTH,AAC WHEATLAND <SECAN>,14,10242,68.2,TRUE
2024,RUSSELL-BINSCARTH,SY MANNESS,9,2389,84.5,TRUE
2024,SIFTON,AAC BRANDON (BW 932),6,2577,52.8,TRUE
2024,SIFTON,AAC HOCKLEY |BW5044|,4,1275,69.4,TRUE
2024,SIFTON,AAC WHEATLAND <SECAN>,3,1076,55.5,TRUE
2024,SOURIS-GLENWOOD,AAC BRANDON (BW 932),15,9175,67,TRUE
2024,SOURIS-GLENWOOD,AAC HOCKLEY |BW5044|,8,3089,66.1,TRUE
2024,SOURIS-GLENWOOD,AAC STARBUCK <SECAN>,4,2804,66.3,TRUE
2024,SOURIS-GLENWOOD,AAC WHEATLAND <SECAN>,6,2835,74.3,TRUE
2024,SOURIS-GLENWOOD,SY MANNESS,6,1649,69,TRUE
2024,SPRINGFIELD,AAC BRANDON (BW 932),25,7256,54.4,TRUE
2024,SPRINGFIELD,AAC HOCKLEY |BW5044|,11,2509,60,TRUE
2024,SPRINGFIELD,AAC LEROY VB <ALLIANCE>,4,539,56.2,TRUE
2024,SPRINGFIELD,AAC STARBUCK <SECAN>,15,3654,64.9,TRUE
2024,SPRINGFIELD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,7,1628,58.5,TRUE
2024,SPRINGFIELD,SY MANNESS,8,3808,83.2,TRUE
2024,ST. ANDREWS,AAC BRANDON (BW 932),20,7305,65.1,TRUE
2024,ST. ANDREWS,AAC ELIE(BW931),4,781,41.3,TRUE
2024,ST. ANDREWS,AAC HOCKLEY |BW5044|,4,1020,57.1,TRUE
2024,ST. ANDREWS,AAC LEROY VB <ALLIANCE>,5,1243,49.3,TRUE
2024,ST. ANDREWS,AAC STARBUCK <SECAN>,26,14487,64.9,TRUE
2024,ST. ANDREWS,BOLLES <SEED DEPOT>,3,880,69.6,TRUE
2024,ST. CLEMENTS,AAC BRANDON (BW 932),11,2479,49.4,TRUE
2024,ST. CLEMENTS,AAC ELIE(BW931),4,1182,66.1,TRUE
2024,ST. CLEMENTS,AAC HOCKLEY |BW5044|,8,3222,74.3,TRUE
2024,ST. CLEMENTS,AAC LEROY VB <ALLIANCE>,3,1140,46,TRUE
2024,ST. CLEMENTS,AAC STARBUCK <SECAN>,3,831,43.6,TRUE
2024,ST. CLEMENTS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,14,4468,66.7,TRUE
2024,ST. FRANCIS XAVIER,AAC BRANDON (BW 932),7,1828,69.2,TRUE
2024,ST. FRANCIS XAVIER,AAC STARBUCK <SECAN>,15,7094,73.1,TRUE
2024,STANLEY,AAC BRANDON (BW 932),45,8919,71.4,TRUE
2024,STANLEY,AAC BROADACRES <PROVEN>,6,1523,66.2,TRUE
2024,STANLEY,AAC STARBUCK <SECAN>,42,7067,70.9,TRUE
2024,STANLEY,AAC WHEATLAND <SECAN>,6,599,75.1,TRUE
2024,STANLEY,SY CAST,4,1273,70.4,TRUE
2024,STANLEY,SY MANNESS,5,855,71.1,TRUE
2024,STE. ANNE,AAC BRANDON (BW 932),18,3480,73.7,TRUE
2024,STE. ROSE,AAC BRANDON (BW 932),13,8620.1,60.6,TRUE
2024,STE. ROSE,AAC STARBUCK <SECAN>,9,3672,66.2,TRUE
2024,STE. ROSE,CARDALE (BW429),4,2757,60.8,TRUE
2024,SWAN VALLEY WEST,AAC HOCKLEY |BW5044|,32,15425,71.6,TRUE
2024,SWAN VALLEY WEST,AAC HODGE |BW1069|,4,3477,74.7,TRUE
2024,SWAN VALLEY WEST,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,53,40458,77.7,TRUE
2024,SWAN VALLEY WEST,AAC WHEATLAND <SECAN>,29,13634,70.3,TRUE
2024,SWAN VALLEY WEST,BOLLES <SEED DEPOT>,3,991,73.4,TRUE
2024,SWAN VALLEY WEST,SY MANNESS,19,8022,78.7,TRUE
2024,TACHE,AAC BRANDON (BW 932),36,8390,69.6,TRUE
2024,TACHE,AAC HOCKLEY |BW5044|,6,797,49.4,TRUE
2024,THOMPSON,AAC BRANDON (BW 932),22,6307,72.1,TRUE
2024,THOMPSON,AAC STARBUCK <SECAN>,27,8020,69.5,TRUE
2024,TWO BORDERS,AAC BRANDON (BW 932),57,40253,61.6,TRUE
2024,TWO BORDERS,AAC BROADACRES <PROVEN>,3,1256,59.9,TRUE
2024,TWO BORDERS,AAC ELIE(BW931),26,16188,54.5,TRUE
2024,TWO BORDERS,AAC HOCKLEY |BW5044|,11,4177,66.2,TRUE
2024,TWO BORDERS,AAC HODGE |BW1069|,8,3513,57.5,TRUE
2024,TWO BORDERS,AAC LEROY VB <ALLIANCE>,16,9680,55.5,TRUE
2024,TWO BORDERS,AAC STARBUCK <SECAN>,18,6935,65,TRUE
2024,TWO BORDERS,AAC WHEATLAND <SECAN>,13,6318,67.4,TRUE
2024,VICTORIA,AAC BRANDON (BW 932),12,4832,71.7,TRUE
2024,VICTORIA,AAC ELIE(BW931),7,1057,47.6,TRUE
2024,VICTORIA,AAC LEROY VB <ALLIANCE>,8,1585,59.6,TRUE
2024,VICTORIA,AAC STARBUCK <SECAN>,10,2543,77.3,TRUE
2024,VICTORIA,AAC WHEATLAND <SECAN>,6,2023,74.3,TRUE
2024,WALLACE-WOODWORTH,AAC BRANDON (BW 932),49,19736,55,TRUE
2024,WALLACE-WOODWORTH,AAC HOCKLEY |BW5044|,15,5998,64.5,TRUE
2024,WALLACE-WOODWORTH,AAC HODGE |BW1069|,31,8406,59.6,TRUE
2024,WALLACE-WOODWORTH,AAC STARBUCK <SECAN>,55,22903,57.5,TRUE
2024,WALLACE-WOODWORTH,AAC WHEATLAND <SECAN>,34,17893,56.4,TRUE
2024,WALLACE-WOODWORTH,SY MANNESS,7,1746,71.6,TRUE
2024,WALLACE-WOODWORTH,SY TORACH <SYNGENTA>,7,2120,47.9,TRUE
2024,WEST INTERLAKE,AAC HOCKLEY |BW5044|,3,713,52.1,TRUE
2024,WEST ST. PAUL,AAC STARBUCK <SECAN>,4,1485,55.7,TRUE
2024,WESTLAKE-GLADSTONE,AAC BRANDON (BW 932),46,37028,63.1,TRUE
2024,WESTLAKE-GLADSTONE,AAC HOCKLEY |BW5044|,9,1487,46.8,TRUE
2024,WESTLAKE-GLADSTONE,AAC HODGE |BW1069|,3,761,64.4,TRUE
2024,WESTLAKE-GLADSTONE,AAC REDBERRY,3,1432,56.2,TRUE
2024,WESTLAKE-GLADSTONE,AAC STARBUCK <SECAN>,31,17912,69.9,TRUE
2024,WESTLAKE-GLADSTONE,AAC WHEATLAND <SECAN>,3,3222,63.3,TRUE
2024,WHITEHEAD,AAC BRANDON (BW 932),26,11521,57.7,TRUE
2024,WHITEHEAD,AAC BROADACRES <PROVEN>,4,677,66.1,TRUE
2024,WHITEHEAD,AAC STARBUCK <SECAN>,7,3199,62.7,TRUE
2024,WHITEHEAD,AAC WHEATLAND <SECAN>,11,7047,64.2,TRUE
2024,WHITEHEAD,SY MANNESS,3,1032,60.6,TRUE
2024,WHITEMOUTH,AAC BRANDON (BW 932),10,1580,62.2,TRUE
2024,WHITEMOUTH,AAC HOCKLEY |BW5044|,3,1133,63.9,TRUE
2024,WINNIPEG,AAC HOCKLEY |BW5044|,4,767,67.7,TRUE
2024,WINNIPEG,AAC STARBUCK <SECAN>,3,946,55.2,TRUE
2024,WOODLANDS,AAC BRANDON (BW 932),21,8941,54.2,TRUE
2024,WOODLANDS,AAC HOCKLEY |BW5044|,4,1509,71.6,TRUE
2024,WOODLANDS,AAC LEROY VB <ALLIANCE>,3,740,48.5,TRUE
2024,WOODLANDS,AAC STARBUCK <SECAN>,32,10161,62.7,TRUE
2024,YELLOWHEAD,AAC BRANDON (BW 932),7,1913.2,55.8,TRUE
2024,YELLOWHEAD,AAC HOCKLEY |BW5044|,13,4475,67.5,TRUE
2024,YELLOWHEAD,AAC HODGE |BW1069|,13,8134,64.1,TRUE
2024,YELLOWHEAD,AAC REDBERRY,9,3673,55.7,TRUE
2024,YELLOWHEAD,AAC STARBUCK <SECAN>,27,9570.1,68.9,TRUE
2024,YELLOWHEAD,AAC WHEATLAND <SECAN>,20,12479,76.3,TRUE
2024,YELLOWHEAD,BOLLES <SEED DEPOT>,3,1515,72.7,TRUE
2024,YELLOWHEAD,SY MANNESS,24,8803,74.1,TRUE
