Year,RM,Crop,Yield,Unit
2022,126,Flax,37.1,bu/ac
2023,126,Spring Wheat,51.7,bu/ac
2023,126,Durum,46.9,bu/ac
2023,126,Canola,40.9,bu/ac
2023,126,Barley,72.5,bu/ac
2023,126,Oats,84.4,bu/ac
2023,126,Peas,41,bu/ac
2023,126,Flax,18.2,bu/ac
2024,126,Spring Wheat,46,bu/ac
2024,126,Durum,47,bu/ac
2024,126,Canola,34.3,bu/ac
2024,126,Barley,61.8,bu/ac
2024,126,Oats,65.4,bu/ac
2024,126,Peas,37.2,bu/ac
2024,126,Lentils,1709,lb/ac
2024,126,Flax,23.5,bu/ac
2025,126,Spring Wheat,63.3,bu/ac
2025,126,Durum,62.2,bu/ac
2025,126,Canola,44.1,bu/ac
2025,126,Barley,81.4,bu/ac
2025,126,Oats,59.4,bu/ac
2025,126,Peas,56.4,bu/ac
2025,126,Lentils,2171,lb/ac
2025,126,Flax,33.5,bu/ac
1990,127,Spring Wheat,34.7,bu/ac
1990,127,Durum,36.4,bu/ac
1990,127,Canola,23,bu/ac
1990,127,Barley,47.7,bu/ac
1990,127,Oats,53,bu/ac
1990,127,Flax,19.3,bu/ac
1991,127,Spring Wheat,30.7,bu/ac
1991,127,Durum,35.5,bu/ac
1991,127,Canola,25.3,bu/ac
1991,127,Barley,45.5,bu/ac
1991,127,Oats,45,bu/ac
1991,127,Flax,29.5,bu/ac
1992,127,Spring Wheat,28.8,bu/ac
1992,127,Durum,27.1,bu/ac
1992,127,Canola,25.5,bu/ac
1992,127,Barley,44.1,bu/ac
1992,127,Oats,50,bu/ac
1992,127,Peas,30.5,bu/ac
1992,127,Lentils,825,lb/ac
1992,127,Flax,30,bu/ac
1993,127,Spring Wheat,27.3,bu/ac
1993,127,Durum,28,bu/ac
1993,127,Canola,27.4,bu/ac
1993,127,Barley,51,bu/ac
1993,127,Oats,62.3,bu/ac
1993,127,Peas,32.3,bu/ac
1993,127,Lentils,1135,lb/ac
1993,127,Flax,21.3,bu/ac
1994,127,Spring Wheat,21,bu/ac
1994,127,Durum,33,bu/ac
1994,127,Canola,14.9,bu/ac
1994,127,Barley,36,bu/ac
1994,127,Oats,48.8,bu/ac
1994,127,Peas,23,bu/ac
1994,127,Lentils,841,lb/ac
1994,127,Flax,17.9,bu/ac
1995,127,Spring Wheat,28.2,bu/ac
1995,127,Durum,34,bu/ac
1995,127,Canola,19.2,bu/ac
1995,127,Barley,47.8,bu/ac
1995,127,Oats,48.7,bu/ac
1995,127,Peas,27.9,bu/ac
1995,127,Lentils,1278,lb/ac
1995,127,Flax,17.9,bu/ac
1996,127,Spring Wheat,30.8,bu/ac
1996,127,Durum,36.2,bu/ac
1996,127,Canola,18.7,bu/ac
1996,127,Barley,53.8,bu/ac
1996,127,Oats,78.9,bu/ac
1996,127,Peas,24.8,bu/ac
1996,127,Lentils,734,lb/ac
1996,127,Flax,21,bu/ac
1997,127,Spring Wheat,21.1,bu/ac
1997,127,Durum,22,bu/ac
1997,127,Canola,14.3,bu/ac
1997,127,Barley,43.3,bu/ac
1997,127,Oats,51.3,bu/ac
1997,127,Peas,22.2,bu/ac
1997,127,Lentils,941.1,lb/ac
1997,127,Flax,15.2,bu/ac
1998,127,Spring Wheat,26.1,bu/ac
1998,127,Durum,27.6,bu/ac
1998,127,Canola,17.6,bu/ac
1998,127,Barley,48.3,bu/ac
1998,127,Oats,61.9,bu/ac
1998,127,Peas,30.3,bu/ac
1998,127,Lentils,1342.8,lb/ac
1998,127,Flax,19.4,bu/ac
1999,127,Spring Wheat,33.1,bu/ac
1999,127,Durum,37.7,bu/ac
1999,127,Canola,25.6,bu/ac
1999,127,Barley,53,bu/ac
1999,127,Oats,61.9,bu/ac
1999,127,Peas,34.1,bu/ac
1999,127,Lentils,1394.3,lb/ac
1999,127,Flax,24.7,bu/ac
2000,127,Spring Wheat,32.5,bu/ac
2000,127,Durum,32,bu/ac
2000,127,Canola,27.6,bu/ac
2000,127,Barley,46,bu/ac
2000,127,Oats,54.9,bu/ac
2000,127,Peas,39.2,bu/ac
2000,127,Lentils,885.2,lb/ac
2000,127,Flax,22.1,bu/ac
2001,127,Spring Wheat,24.5,bu/ac
2001,127,Durum,25,bu/ac
2001,127,Canola,20.8,bu/ac
2001,127,Barley,44.8,bu/ac
2001,127,Oats,35.7,bu/ac
2001,127,Peas,26.3,bu/ac
2001,127,Lentils,730,lb/ac
2001,127,Flax,19.2,bu/ac
2002,127,Spring Wheat,27.3,bu/ac
2002,127,Durum,30.2,bu/ac
2002,127,Canola,21.5,bu/ac
2002,127,Barley,43.5,bu/ac
2002,127,Oats,54.8,bu/ac
2002,127,Peas,26.1,bu/ac
2002,127,Lentils,770,lb/ac
2002,127,Flax,17,bu/ac
2003,127,Spring Wheat,22.3,bu/ac
2003,127,Durum,28,bu/ac
2003,127,Canola,17.7,bu/ac
2003,127,Barley,45.9,bu/ac
2003,127,Oats,47,bu/ac
2003,127,Peas,19,bu/ac
2003,127,Lentils,729,lb/ac
2003,127,Flax,16.4,bu/ac
2004,127,Spring Wheat,20.2,bu/ac
2004,127,Durum,22.3,bu/ac
2004,127,Canola,18.9,bu/ac
2004,127,Barley,41,bu/ac
2004,127,Oats,47,bu/ac
2004,127,Peas,29.4,bu/ac
2004,127,Lentils,803,lb/ac
2004,127,Flax,9.7,bu/ac
2005,127,Spring Wheat,33,bu/ac
2005,127,Durum,39.7,bu/ac
2005,127,Canola,30,bu/ac
2005,127,Barley,55.4,bu/ac
2005,127,Oats,61,bu/ac
2005,127,Peas,19.1,bu/ac
2005,127,Lentils,991,lb/ac
2005,127,Flax,22.4,bu/ac
2006,127,Spring Wheat,31.3,bu/ac
2006,127,Durum,33,bu/ac
2006,127,Canola,27,bu/ac
2006,127,Barley,49.1,bu/ac
2006,127,Oats,45.1,bu/ac
2006,127,Peas,21,bu/ac
2006,127,Lentils,1150,lb/ac
2006,127,Flax,24.1,bu/ac
2007,127,Spring Wheat,25,bu/ac
2007,127,Durum,24.6,bu/ac
2007,127,Canola,21.4,bu/ac
2007,127,Barley,49.6,bu/ac
2007,127,Oats,58.5,bu/ac
2007,127,Peas,26.5,bu/ac
2007,127,Lentils,1084,lb/ac
2007,127,Flax,16.9,bu/ac
2008,127,Spring Wheat,35.2,bu/ac
2008,127,Durum,30.8,bu/ac
2008,127,Canola,27.6,bu/ac
2008,127,Barley,56.8,bu/ac
2008,127,Oats,72.8,bu/ac
2008,127,Peas,31.6,bu/ac
2008,127,Lentils,1262,lb/ac
2008,127,Flax,20.9,bu/ac
2009,127,Spring Wheat,38.5,bu/ac
2009,127,Durum,38,bu/ac
2009,127,Canola,33.7,bu/ac
2009,127,Barley,62.9,bu/ac
2009,127,Oats,68,bu/ac
2009,127,Peas,32.6,bu/ac
2009,127,Lentils,1493,lb/ac
2009,127,Flax,29,bu/ac
2010,127,Spring Wheat,35.1,bu/ac
2010,127,Durum,38.1,bu/ac
2010,127,Canola,30.4,bu/ac
2010,127,Barley,50.4,bu/ac
2010,127,Oats,74.6,bu/ac
2010,127,Peas,30.2,bu/ac
2010,127,Lentils,1116,lb/ac
2010,127,Flax,19.4,bu/ac
2011,127,Spring Wheat,31.2,bu/ac
2011,127,Durum,34.4,bu/ac
2011,127,Canola,28.7,bu/ac
2011,127,Barley,41.3,bu/ac
2011,127,Oats,55.6,bu/ac
2011,127,Peas,20,bu/ac
2011,127,Lentils,722,lb/ac
2011,127,Flax,16,bu/ac
2012,127,Spring Wheat,36,bu/ac
2012,127,Durum,37.2,bu/ac
2012,127,Canola,24.5,bu/ac
2012,127,Barley,49.8,bu/ac
2012,127,Oats,65.1,bu/ac
2012,127,Peas,35.2,bu/ac
2012,127,Lentils,1180,lb/ac
2012,127,Flax,23.7,bu/ac
2013,127,Spring Wheat,48.2,bu/ac
2013,127,Durum,51.7,bu/ac
2013,127,Canola,42.2,bu/ac
2013,127,Barley,72.8,bu/ac
2013,127,Oats,78,bu/ac
2013,127,Peas,41.3,bu/ac
2013,127,Lentils,1679,lb/ac
2013,127,Flax,32.5,bu/ac
2014,127,Spring Wheat,41.1,bu/ac
2014,127,Durum,36.46,bu/ac
2014,127,Canola,32.56,bu/ac
2014,127,Barley,56.3,bu/ac
2014,127,Oats,60.97,bu/ac
2014,127,Peas,20,bu/ac
2014,127,Lentils,1054.48,lb/ac
2014,127,Flax,20,bu/ac
2015,127,Spring Wheat,33.39,bu/ac
2015,127,Durum,27.69,bu/ac
2015,127,Canola,33.44,bu/ac
2015,127,Barley,48.6,bu/ac
2015,127,Oats,56.82,bu/ac
2015,127,Peas,34.4,bu/ac
2015,127,Lentils,1280.06,lb/ac
2015,127,Flax,21.55,bu/ac
2016,127,Spring Wheat,44.2,bu/ac
2016,127,Durum,56,bu/ac
2016,127,Canola,41.2,bu/ac
2016,127,Barley,63.9,bu/ac
2016,127,Oats,84.8,bu/ac
2016,127,Peas,45.4,bu/ac
2016,127,Lentils,1618,lb/ac
2016,127,Flax,30.4,bu/ac
2017,127,Spring Wheat,39.57,bu/ac
2017,127,Durum,38.15,bu/ac
2017,127,Canola,26.14,bu/ac
2017,127,Barley,60.07,bu/ac
2017,127,Oats,63.41,bu/ac
2017,127,Peas,26.9,bu/ac
2017,127,Lentils,1226.54,lb/ac
2017,127,Flax,19.15,bu/ac
2018,127,Spring Wheat,45.4,bu/ac
2018,127,Durum,46.4,bu/ac
2018,127,Canola,36.7,bu/ac
2018,127,Barley,72,bu/ac
2018,127,Oats,82.3,bu/ac
2018,127,Peas,34.3,bu/ac
2018,127,Lentils,1472,lb/ac
2018,127,Flax,23.9,bu/ac
2019,127,Spring Wheat,47.4,bu/ac
2019,127,Durum,45.5,bu/ac
2019,127,Canola,36.3,bu/ac
2019,127,Barley,64.6,bu/ac
2019,127,Oats,63.1,bu/ac
2019,127,Peas,34.3,bu/ac
2019,127,Lentils,1756,lb/ac
2019,127,Flax,23.7,bu/ac
2020,127,Spring Wheat,40.6,bu/ac
2020,127,Durum,38.8,bu/ac
2020,127,Canola,34.8,bu/ac
2020,127,Barley,59.7,bu/ac
2020,127,Oats,58.9,bu/ac
2020,127,Peas,35,bu/ac
2020,127,Lentils,1576,lb/ac
2020,127,Flax,25.8,bu/ac
2021,127,Spring Wheat,34.3,bu/ac
2021,127,Durum,34.7,bu/ac
2021,127,Canola,28.5,bu/ac
2021,127,Barley,49.8,bu/ac
2021,127,Oats,63.1,bu/ac
2021,127,Peas,26.7,bu/ac
2021,127,Lentils,1276,lb/ac
2021,127,Flax,17.7,bu/ac
2022,127,Spring Wheat,56.2,bu/ac
2022,127,Durum,61.5,bu/ac
2022,127,Canola,43.1,bu/ac
2022,127,Barley,81.4,bu/ac
2022,127,Oats,104.9,bu/ac
2022,127,Peas,26.9,bu/ac
2022,127,Lentils,1344,lb/ac
2022,127,Flax,28.5,bu/ac
2023,127,Spring Wheat,49.5,bu/ac
2023,127,Durum,48.8,bu/ac
2023,127,Canola,38.7,bu/ac
2023,127,Barley,68.3,bu/ac
2023,127,Oats,65.1,bu/ac
2023,127,Peas,39.5,bu/ac
2023,127,Lentils,1855.2,lb/ac
2023,127,Flax,25.1,bu/ac
2024,127,Spring Wheat,45.3,bu/ac
2024,127,Durum,43.4,bu/ac
2024,127,Canola,29.6,bu/ac
2024,127,Barley,65.8,bu/ac
2024,127,Oats,90,bu/ac
2024,127,Peas,27.5,bu/ac
2024,127,Lentils,1242,lb/ac
2024,127,Flax,12.8,bu/ac
2025,127,Spring Wheat,51.6,bu/ac
2025,127,Durum,56,bu/ac
2025,127,Canola,43,bu/ac
2025,127,Barley,83,bu/ac
2025,127,Oats,106.7,bu/ac
2025,127,Peas,46.6,bu/ac
2025,127,Lentils,1822,lb/ac
2025,127,Flax,31.1,bu/ac
1990,128,Spring Wheat,34.9,bu/ac
1990,128,Durum,37.5,bu/ac
1990,128,Barley,60.4,bu/ac
1990,128,Oats,58,bu/ac
1990,128,Flax,25,bu/ac
1991,128,Spring Wheat,28,bu/ac
1991,128,Durum,28.6,bu/ac
1991,128,Canola,22,bu/ac
1991,128,Barley,33.8,bu/ac
1991,128,Oats,40,bu/ac
1991,128,Flax,20,bu/ac
1992,128,Spring Wheat,27.2,bu/ac
1992,128,Durum,34,bu/ac
1992,128,Canola,30,bu/ac
1992,128,Barley,65,bu/ac
1992,128,Oats,84.2,bu/ac
1992,128,Peas,22.5,bu/ac
1992,128,Lentils,1314,lb/ac
1992,128,Flax,21.9,bu/ac
1993,128,Spring Wheat,27,bu/ac
1993,128,Durum,32.2,bu/ac
1993,128,Canola,25.4,bu/ac
1993,128,Barley,58.7,bu/ac
1993,128,Oats,85.1,bu/ac
1993,128,Peas,27.8,bu/ac
1993,128,Lentils,1130,lb/ac
1993,128,Flax,23.5,bu/ac
1994,128,Spring Wheat,24.1,bu/ac
1994,128,Durum,31.8,bu/ac
1994,128,Canola,17.1,bu/ac
1994,128,Barley,51.4,bu/ac
1994,128,Oats,62.5,bu/ac
1994,128,Peas,29.9,bu/ac
1994,128,Lentils,1224,lb/ac
1994,128,Flax,20,bu/ac
1995,128,Spring Wheat,30.5,bu/ac
1995,128,Durum,36.4,bu/ac
1995,128,Canola,23.5,bu/ac
1995,128,Barley,50.5,bu/ac
1995,128,Oats,64.1,bu/ac
1995,128,Peas,34.8,bu/ac
1995,128,Lentils,1473,lb/ac
1995,128,Flax,25,bu/ac
1996,128,Spring Wheat,40.3,bu/ac
1996,128,Durum,34.3,bu/ac
1996,128,Canola,24.2,bu/ac
1996,128,Barley,60.2,bu/ac
1996,128,Oats,59.5,bu/ac
1996,128,Peas,35.6,bu/ac
1996,128,Lentils,1166,lb/ac
1996,128,Flax,22.2,bu/ac
1997,128,Spring Wheat,25.7,bu/ac
1997,128,Durum,26.3,bu/ac
1997,128,Canola,14.9,bu/ac
1997,128,Barley,40.3,bu/ac
1997,128,Oats,53,bu/ac
1997,128,Peas,26.9,bu/ac
1997,128,Lentils,1137,lb/ac
1997,128,Flax,17.1,bu/ac
1998,128,Spring Wheat,28.7,bu/ac
1998,128,Durum,28.7,bu/ac
1998,128,Canola,22.3,bu/ac
1998,128,Barley,55.3,bu/ac
1998,128,Oats,76.9,bu/ac
1998,128,Peas,33,bu/ac
1998,128,Lentils,1415.1,lb/ac
1998,128,Flax,19.2,bu/ac
1999,128,Spring Wheat,35.3,bu/ac
1999,128,Durum,36.2,bu/ac
1999,128,Canola,24.4,bu/ac
1999,128,Barley,60.3,bu/ac
1999,128,Oats,73.6,bu/ac
1999,128,Peas,35.1,bu/ac
1999,128,Lentils,1549.7,lb/ac
1999,128,Flax,13.5,bu/ac
2000,128,Spring Wheat,30.6,bu/ac
2000,128,Durum,32.8,bu/ac
2000,128,Canola,32.7,bu/ac
2000,128,Barley,45.1,bu/ac
2000,128,Oats,46.3,bu/ac
2000,128,Peas,31.3,bu/ac
2000,128,Lentils,1211,lb/ac
2000,128,Flax,18.9,bu/ac
2001,128,Spring Wheat,27.7,bu/ac
2001,128,Durum,29.6,bu/ac
2001,128,Canola,23.2,bu/ac
2001,128,Barley,60.1,bu/ac
2001,128,Oats,71.5,bu/ac
2001,128,Peas,23.6,bu/ac
2001,128,Lentils,1007,lb/ac
2001,128,Flax,13.3,bu/ac
2002,128,Spring Wheat,35.5,bu/ac
2002,128,Durum,37.8,bu/ac
2002,128,Canola,20.2,bu/ac
2002,128,Barley,51.9,bu/ac
2002,128,Oats,67.7,bu/ac
2002,128,Peas,23.3,bu/ac
2002,128,Lentils,1098,lb/ac
2002,128,Flax,20.2,bu/ac
2003,128,Spring Wheat,21.6,bu/ac
2003,128,Durum,27.2,bu/ac
2003,128,Canola,13.1,bu/ac
2003,128,Barley,30.3,bu/ac
2003,128,Oats,41.5,bu/ac
2003,128,Peas,14.7,bu/ac
2003,128,Lentils,844,lb/ac
2003,128,Flax,15.2,bu/ac
2004,128,Spring Wheat,20.1,bu/ac
2004,128,Durum,17.3,bu/ac
2004,128,Canola,16.2,bu/ac
2004,128,Barley,53.6,bu/ac
2004,128,Oats,61.1,bu/ac
2004,128,Peas,27.5,bu/ac
2004,128,Lentils,680,lb/ac
2004,128,Flax,12.6,bu/ac
2005,128,Spring Wheat,41.9,bu/ac
2005,128,Durum,44.7,bu/ac
2005,128,Canola,34,bu/ac
2005,128,Barley,55.9,bu/ac
2005,128,Oats,75.9,bu/ac
2005,128,Peas,27.1,bu/ac
2005,128,Lentils,1087,lb/ac
2005,128,Flax,23.8,bu/ac
2006,128,Spring Wheat,34.3,bu/ac
2006,128,Durum,36.7,bu/ac
2006,128,Canola,27.6,bu/ac
2006,128,Barley,58.3,bu/ac
2006,128,Oats,77.6,bu/ac
2006,128,Peas,23.7,bu/ac
2006,128,Lentils,1217,lb/ac
2006,128,Flax,22.7,bu/ac
2007,128,Spring Wheat,30,bu/ac
2007,128,Durum,33.6,bu/ac
2007,128,Canola,23.3,bu/ac
2007,128,Barley,48.8,bu/ac
2007,128,Oats,56.6,bu/ac
2007,128,Peas,29.6,bu/ac
2007,128,Lentils,1513,lb/ac
2007,128,Flax,19.1,bu/ac
2008,128,Spring Wheat,31.8,bu/ac
2008,128,Durum,32.3,bu/ac
2008,128,Canola,27.6,bu/ac
2008,128,Barley,59.3,bu/ac
2008,128,Oats,80.6,bu/ac
2008,128,Peas,26.1,bu/ac
2008,128,Lentils,1285,lb/ac
2008,128,Flax,19.2,bu/ac
2009,128,Spring Wheat,39.8,bu/ac
2009,128,Durum,45.1,bu/ac
2009,128,Canola,44,bu/ac
2009,128,Barley,69.1,bu/ac
2009,128,Oats,65.1,bu/ac
2009,128,Lentils,1615,lb/ac
2009,128,Flax,23.8,bu/ac
2010,128,Spring Wheat,38.6,bu/ac
2010,128,Durum,42,bu/ac
2010,128,Canola,34.9,bu/ac
2010,128,Barley,59.7,bu/ac
2010,128,Oats,109.4,bu/ac
2010,128,Peas,21.4,bu/ac
2010,128,Lentils,1175,lb/ac
2010,128,Flax,17.7,bu/ac
2011,128,Spring Wheat,37.6,bu/ac
2011,128,Durum,27.4,bu/ac
2011,128,Canola,27.1,bu/ac
2011,128,Barley,42.6,bu/ac
2011,128,Oats,53.3,bu/ac
2011,128,Peas,19.1,bu/ac
2011,128,Lentils,594,lb/ac
2011,128,Flax,17.1,bu/ac
2012,128,Spring Wheat,38.5,bu/ac
2012,128,Durum,41.6,bu/ac
2012,128,Canola,32.6,bu/ac
2012,128,Barley,62.5,bu/ac
2012,128,Oats,61.1,bu/ac
2012,128,Peas,36.6,bu/ac
2012,128,Lentils,1310,lb/ac
2012,128,Flax,28.3,bu/ac
2013,128,Spring Wheat,62.3,bu/ac
2013,128,Durum,58.9,bu/ac
2013,128,Canola,41.5,bu/ac
2013,128,Barley,74.9,bu/ac
2013,128,Oats,65.2,bu/ac
2013,128,Peas,44.7,bu/ac
2013,128,Lentils,1577,lb/ac
2013,128,Flax,26.1,bu/ac
2014,128,Spring Wheat,31.9,bu/ac
2014,128,Durum,49.26,bu/ac
2014,128,Canola,41.7,bu/ac
2014,128,Barley,75.21,bu/ac
2014,128,Oats,96.81,bu/ac
2014,128,Peas,22.1,bu/ac
2014,128,Lentils,966.24,lb/ac
2014,128,Flax,22.05,bu/ac
2015,128,Spring Wheat,32.52,bu/ac
2015,128,Durum,38.86,bu/ac
2015,128,Canola,37.17,bu/ac
2015,128,Barley,48.82,bu/ac
2015,128,Oats,59.74,bu/ac
2015,128,Peas,28.7,bu/ac
2015,128,Lentils,1350.31,lb/ac
2015,128,Flax,21.19,bu/ac
2016,128,Spring Wheat,48.6,bu/ac
2016,128,Durum,65.7,bu/ac
2016,128,Canola,48.9,bu/ac
2016,128,Barley,90.2,bu/ac
2016,128,Oats,155.8,bu/ac
2016,128,Peas,41.6,bu/ac
2016,128,Lentils,1525,lb/ac
2016,128,Flax,25.8,bu/ac
2017,128,Spring Wheat,40.7,bu/ac
2017,128,Durum,36.96,bu/ac
2017,128,Canola,25.3,bu/ac
2017,128,Barley,58.81,bu/ac
2017,128,Peas,23.4,bu/ac
2017,128,Lentils,1136.9,lb/ac
2017,128,Flax,15.67,bu/ac
2018,128,Spring Wheat,51.9,bu/ac
2018,128,Durum,42.8,bu/ac
2018,128,Canola,37.2,bu/ac
2018,128,Barley,71,bu/ac
2018,128,Oats,107,bu/ac
2018,128,Peas,32.8,bu/ac
2018,128,Lentils,1398,lb/ac
2018,128,Flax,19.8,bu/ac
2019,128,Spring Wheat,55.9,bu/ac
2019,128,Durum,47,bu/ac
2019,128,Canola,45.9,bu/ac
2019,128,Barley,74.6,bu/ac
2019,128,Oats,79.5,bu/ac
2019,128,Peas,41.3,bu/ac
2019,128,Lentils,1634,lb/ac
2019,128,Flax,18.2,bu/ac
2020,128,Spring Wheat,51.3,bu/ac
2020,128,Durum,52.9,bu/ac
2020,128,Canola,40.4,bu/ac
2020,128,Barley,87.9,bu/ac
2020,128,Oats,100.7,bu/ac
2020,128,Peas,43.9,bu/ac
2020,128,Lentils,1843,lb/ac
2020,128,Flax,23.5,bu/ac
2021,128,Spring Wheat,44.8,bu/ac
2021,128,Durum,38.7,bu/ac
2021,128,Canola,30.4,bu/ac
2021,128,Barley,50.7,bu/ac
2021,128,Peas,22.4,bu/ac
2021,128,Lentils,1318,lb/ac
2021,128,Flax,13.9,bu/ac
2022,128,Spring Wheat,63.5,bu/ac
2022,128,Durum,72.2,bu/ac
2022,128,Canola,50,bu/ac
2022,128,Barley,86.8,bu/ac
2022,128,Oats,149.3,bu/ac
2022,128,Peas,30.5,bu/ac
2022,128,Lentils,1369.4,lb/ac
2022,128,Flax,30.2,bu/ac
2023,128,Spring Wheat,62,bu/ac
2023,128,Durum,51.4,bu/ac
2023,128,Canola,42.5,bu/ac
2023,128,Barley,83.1,bu/ac
2023,128,Peas,26.8,bu/ac
2023,128,Lentils,1685.9,lb/ac
2023,128,Flax,23.3,bu/ac
2024,128,Spring Wheat,44.7,bu/ac
2024,128,Durum,56.3,bu/ac
2024,128,Canola,33.4,bu/ac
2024,128,Barley,86.6,bu/ac
2024,128,Peas,50.8,bu/ac
2024,128,Lentils,1434,lb/ac
2024,128,Flax,23.6,bu/ac
2025,128,Spring Wheat,62.7,bu/ac
2025,128,Durum,73.4,bu/ac
2025,128,Canola,55.4,bu/ac
2025,128,Barley,101.6,bu/ac
2025,128,Peas,27.2,bu/ac
2025,128,Lentils,2127,lb/ac
2025,128,Flax,42.2,bu/ac
1990,129,Spring Wheat,42.5,bu/ac
1990,129,Durum,41.6,bu/ac
1990,129,Barley,67.7,bu/ac
1990,129,Oats,75,bu/ac
1990,129,Flax,27.5,bu/ac
1991,129,Spring Wheat,22.9,bu/ac
1991,129,Durum,23.8,bu/ac
1991,129,Barley,24.9,bu/ac
1991,129,Oats,63.7,bu/ac
1991,129,Flax,17.1,bu/ac
1992,129,Spring Wheat,35.2,bu/ac
1992,129,Durum,42.2,bu/ac
1992,129,Canola,25,bu/ac
1992,129,Barley,72.5,bu/ac
1992,129,Oats,80,bu/ac
1992,129,Lentils,840,lb/ac
1992,129,Flax,16.3,bu/ac
1993,129,Spring Wheat,29.3,bu/ac
1993,129,Durum,35.4,bu/ac
1993,129,Canola,26.2,bu/ac
1993,129,Barley,60.3,bu/ac
1993,129,Oats,66,bu/ac
1993,129,Peas,30.1,bu/ac
1993,129,Lentils,1102,lb/ac
1993,129,Flax,23.8,bu/ac
1994,129,Spring Wheat,29.7,bu/ac
1994,129,Durum,34.9,bu/ac
1994,129,Canola,21.8,bu/ac
1994,129,Barley,53.2,bu/ac
1994,129,Oats,60,bu/ac
1994,129,Peas,31.5,bu/ac
1994,129,Lentils,1524,lb/ac
1994,129,Flax,20.3,bu/ac
1995,129,Spring Wheat,30.7,bu/ac
1995,129,Durum,37.8,bu/ac
1995,129,Canola,21.3,bu/ac
1995,129,Barley,60,bu/ac
1995,129,Oats,63.3,bu/ac
1995,129,Peas,30.4,bu/ac
1995,129,Lentils,1537,lb/ac
1995,129,Flax,22.6,bu/ac
1996,129,Spring Wheat,35.6,bu/ac
1996,129,Durum,39,bu/ac
1996,129,Canola,25,bu/ac
1996,129,Barley,44.4,bu/ac
1996,129,Oats,64.3,bu/ac
1996,129,Peas,41.7,bu/ac
1996,129,Lentils,1560,lb/ac
1996,129,Flax,24.9,bu/ac
1997,129,Spring Wheat,29.3,bu/ac
1997,129,Durum,36.2,bu/ac
1997,129,Canola,17.5,bu/ac
1997,129,Barley,46.1,bu/ac
1997,129,Oats,61.4,bu/ac
1997,129,Peas,28.9,bu/ac
1997,129,Lentils,1008.9,lb/ac
1997,129,Flax,20.5,bu/ac
1998,129,Spring Wheat,29.3,bu/ac
1998,129,Durum,34.7,bu/ac
1998,129,Canola,24,bu/ac
1998,129,Barley,47.4,bu/ac
1998,129,Oats,52.7,bu/ac
1998,129,Peas,35.9,bu/ac
1998,129,Lentils,1594.5,lb/ac
1998,129,Flax,18.7,bu/ac
1999,129,Spring Wheat,31.2,bu/ac
1999,129,Durum,36.5,bu/ac
1999,129,Canola,23.6,bu/ac
1999,129,Barley,39.5,bu/ac
1999,129,Oats,47.4,bu/ac
1999,129,Peas,35.7,bu/ac
1999,129,Lentils,962.2,lb/ac
1999,129,Flax,16.1,bu/ac
2000,129,Spring Wheat,25.4,bu/ac
2000,129,Durum,33.7,bu/ac
2000,129,Canola,22.4,bu/ac
2000,129,Barley,43.8,bu/ac
2000,129,Oats,64,bu/ac
2000,129,Peas,36.1,bu/ac
2000,129,Lentils,1117.1,lb/ac
2000,129,Flax,15.8,bu/ac
2001,129,Spring Wheat,25.5,bu/ac
2001,129,Durum,27.9,bu/ac
2001,129,Canola,21.3,bu/ac
2001,129,Barley,45,bu/ac
2001,129,Oats,52.5,bu/ac
2001,129,Peas,23.7,bu/ac
2001,129,Lentils,1061,lb/ac
2001,129,Flax,15.7,bu/ac
2002,129,Spring Wheat,29.5,bu/ac
2002,129,Durum,29.9,bu/ac
2002,129,Canola,20.4,bu/ac
2002,129,Barley,38,bu/ac
2002,129,Oats,25,bu/ac
2002,129,Peas,21.8,bu/ac
2002,129,Lentils,979,lb/ac
2002,129,Flax,19,bu/ac
2003,129,Spring Wheat,25,bu/ac
2003,129,Durum,32.2,bu/ac
2003,129,Canola,14.8,bu/ac
2003,129,Barley,46.2,bu/ac
2003,129,Oats,45.4,bu/ac
2003,129,Peas,21.5,bu/ac
2003,129,Lentils,880,lb/ac
2003,129,Flax,13.3,bu/ac
2004,129,Spring Wheat,17.2,bu/ac
2004,129,Durum,17.7,bu/ac
2004,129,Canola,18.4,bu/ac
2004,129,Barley,44.1,bu/ac
2004,129,Oats,50.6,bu/ac
2004,129,Peas,43,bu/ac
2004,129,Lentils,1086,lb/ac
2004,129,Flax,5.8,bu/ac
2005,129,Spring Wheat,31.7,bu/ac
2005,129,Durum,40.9,bu/ac
2005,129,Canola,23.3,bu/ac
2005,129,Barley,47.8,bu/ac
2005,129,Oats,70.4,bu/ac
2005,129,Peas,27.7,bu/ac
2005,129,Lentils,1276,lb/ac
2005,129,Flax,21,bu/ac
2006,129,Spring Wheat,30.4,bu/ac
2006,129,Durum,41,bu/ac
2006,129,Canola,29.4,bu/ac
2006,129,Barley,41.8,bu/ac
2006,129,Oats,65.9,bu/ac
2006,129,Peas,35.8,bu/ac
2006,129,Lentils,1345,lb/ac
2006,129,Flax,23.6,bu/ac
2007,129,Spring Wheat,28.1,bu/ac
2007,129,Durum,29.9,bu/ac
2007,129,Canola,26.4,bu/ac
2007,129,Barley,33.4,bu/ac
2007,129,Oats,63.7,bu/ac
2007,129,Peas,32.3,bu/ac
2007,129,Lentils,1243,lb/ac
2007,129,Flax,17.8,bu/ac
2008,129,Spring Wheat,21.5,bu/ac
2008,129,Durum,30.9,bu/ac
