Year,Municipality,Variety,Farms,Acres,Yield_bu_ac,Reported
2021,REYNOLDS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2021,RHINELAND,AAC BRANDON (BW 932),77,11634.0,57.0,TRUE
2021,RHINELAND,AAC STARBUCK <SECAN>,38,7832.0,63.2,TRUE
2021,RHINELAND,AAC WHEATLAND <SECAN>,10,1758.0,71.5,TRUE
2021,RHINELAND,BOLLES <SEED DEPOT>,,,,FALSE
2021,RHINELAND,CARBERRY (BW874),,,,FALSE
2021,RHINELAND,CARDALE (BW429),,,,FALSE
2021,RHINELAND,SHELLY,,,,FALSE
2021,RHINELAND,SY CAST,,,,FALSE
2021,RIDING MOUNTAIN WEST,AAC ALIDA (BW980),,,,FALSE
2021,RIDING MOUNTAIN WEST,AAC BRANDON (BW 932),26,11964.0,61.0,TRUE
2021,RIDING MOUNTAIN WEST,AAC ELIE(BW931),5,1765.0,46.6,TRUE
2021,RIDING MOUNTAIN WEST,AAC LEROY VB <ALLIANCE>,4,1030.0,63.8,TRUE
2021,RIDING MOUNTAIN WEST,"AAC MAGNET |BW 1045, BJ14*A01135|",,,,FALSE
2021,RIDING MOUNTAIN WEST,AAC REDBERRY,17,3690.0,57.6,TRUE
2021,RIDING MOUNTAIN WEST,AAC REDWATER (PT457),,,,FALSE
2021,RIDING MOUNTAIN WEST,AAC STARBUCK <SECAN>,15,5795.0,62.2,TRUE
2021,RIDING MOUNTAIN WEST,AAC TISDALE (PT250),,,,FALSE
2021,RIDING MOUNTAIN WEST,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,16,6526.0,67.3,TRUE
2021,RIDING MOUNTAIN WEST,AAC WHEATLAND <SECAN>,13,5522.0,59.6,TRUE
2021,RIDING MOUNTAIN WEST,BOLLES <SEED DEPOT>,29,12586.0,57.6,TRUE
2021,RIDING MOUNTAIN WEST,CARBERRY (BW874),,,,FALSE
2021,RIDING MOUNTAIN WEST,CDC BRADWELL <SECAN> |BW472|,,,,FALSE
2021,RIDING MOUNTAIN WEST,CDC LANDMARK,19,10037.0,58.1,TRUE
2021,RIDING MOUNTAIN WEST,CDC ORTONA <PROVEN>,,,,FALSE
2021,RIDING MOUNTAIN WEST,GLENN,,,,FALSE
2021,RIDING MOUNTAIN WEST,SY GABBRO <SYNGENTA>,,,,FALSE
2021,RITCHOT,AAC BRANDON (BW 932),26,7564.1,51.4,TRUE
2021,RITCHOT,AAC ELIE(BW931),,,,FALSE
2021,RITCHOT,AAC STARBUCK <SECAN>,10,2239.0,51.7,TRUE
2021,RITCHOT,AAC TISDALE (PT250),,,,FALSE
2021,RITCHOT,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2021,RITCHOT,CARDALE (BW429),,,,FALSE
2021,RITCHOT,CS DAYBREAK <CANTERRA>,,,,FALSE
2021,RITCHOT,SY GABBRO <SYNGENTA>,,,,FALSE
2021,RIVERDALE,AAC ALIDA (BW980),,,,FALSE
2021,RIVERDALE,AAC BRANDON (BW 932),40,15023.0,51.6,TRUE
2021,RIVERDALE,AAC CAMERON VB <CANTERRA>,,,,FALSE
2021,RIVERDALE,AAC STARBUCK <SECAN>,12,3139.0,58.6,TRUE
2021,RIVERDALE,AAC WHEATLAND <SECAN>,,,,FALSE
2021,RIVERDALE,BOLLES <SEED DEPOT>,,,,FALSE
2021,ROCKWOOD,AAC BRANDON (BW 932),54,17685.1,33.3,TRUE
2021,ROCKWOOD,AAC ELIE(BW931),3,926.0,41.0,TRUE
2021,ROCKWOOD,AAC LEROY VB <ALLIANCE>,3,810.0,29.8,TRUE
2021,ROCKWOOD,AAC STARBUCK <SECAN>,30,7950.0,33.2,TRUE
2021,ROCKWOOD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2021,ROCKWOOD,BOLLES <SEED DEPOT>,7,2880.0,31.0,TRUE
2021,ROCKWOOD,CARDALE (BW429),,,,FALSE
2021,ROCKWOOD,CDC HUGHES <CPSC> |PT588|,,,,FALSE
2021,ROCKWOOD,SY CAST,,,,FALSE
2021,ROCKWOOD,SY TORACH <SYNGENTA>,,,,FALSE
2021,ROLAND,AAC BRANDON (BW 932),41,11169.0,38.7,TRUE
2021,ROLAND,AAC STARBUCK <SECAN>,24,4404.0,38.6,TRUE
2021,ROLAND,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2021,ROLAND,BOLLES <SEED DEPOT>,,,,FALSE
2021,ROLAND,CARDALE (BW429),7,1681.0,33.9,TRUE
2021,ROLAND,CS DAYBREAK <CANTERRA>,,,,FALSE
2021,ROLAND,SY CAST,,,,FALSE
2021,ROLAND,SY TORACH <SYNGENTA>,,,,FALSE
2021,ROSEDALE,AAC BRANDON (BW 932),25,9404.0,44.2,TRUE
2021,ROSEDALE,AAC ELIE(BW931),3,1485.0,41.8,TRUE
2021,ROSEDALE,AAC REDBERRY,5,2485.1,42.6,TRUE
2021,ROSEDALE,AAC REDWATER (PT457),,,,FALSE
2021,ROSEDALE,AAC STARBUCK <SECAN>,,,,FALSE
2021,ROSEDALE,AAC TISDALE (PT250),,,,FALSE
2021,ROSEDALE,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,4,699.0,60.0,TRUE
2021,ROSEDALE,AAC WHEATLAND <SECAN>,,,,FALSE
2021,ROSEDALE,AC BARRIE (BW 661),,,,FALSE
2021,ROSEDALE,BOLLES <SEED DEPOT>,7,3083.0,38.7,TRUE
2021,ROSEDALE,CARBERRY (BW874),,,,FALSE
2021,ROSEDALE,CDC PLENTIFUL (PT580),,,,FALSE
2021,ROSEDALE,MCKENZIE (BW 205),,,,FALSE
2021,ROSEDALE,WASKADA (BW 357),,,,FALSE
2021,ROSSBURN,AAC BRANDON (BW 932),20,8742.0,60.1,TRUE
2021,ROSSBURN,AAC CAMERON VB <CANTERRA>,,,,FALSE
2021,ROSSBURN,AAC LEROY VB <ALLIANCE>,3,563.0,52.2,TRUE
2021,ROSSBURN,AAC REDBERRY,12,2392.0,62.3,TRUE
2021,ROSSBURN,AAC STARBUCK <SECAN>,8,1838.0,52.9,TRUE
2021,ROSSBURN,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2021,ROSSBURN,AAC WHEATLAND <SECAN>,8,2287.0,62.4,TRUE
2021,ROSSBURN,BOLLES <SEED DEPOT>,16,3453.0,54.7,TRUE
2021,ROSSBURN,CARBERRY (BW874),,,,FALSE
2021,ROSSBURN,CDC VR MORRIS (BW423),,,,FALSE
2021,ROSSBURN,GLENN,,,,FALSE
2021,ROSSBURN,SY GABBRO <SYNGENTA>,3,1277.0,49.2,TRUE
2021,ROSSER,AAC BRANDON (BW 932),22,6615.0,39.8,TRUE
2021,ROSSER,AAC ELIE(BW931),4,712.0,38.8,TRUE
2021,ROSSER,AAC LEROY VB <ALLIANCE>,,,,FALSE
2021,ROSSER,AAC STARBUCK <SECAN>,19,6540.0,43.0,TRUE
2021,ROSSER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,4,2824.0,42.0,TRUE
2021,ROSSER,BOLLES <SEED DEPOT>,,,,FALSE
2021,ROSSER,CARBERRY (BW874),,,,FALSE
2021,ROSSER,CARDALE (BW429),,,,FALSE
2021,ROSSER,SY TORACH <SYNGENTA>,,,,FALSE
2021,RUSSELL-BINSCARTH,AAC ALIDA (BW980),,,,FALSE
2021,RUSSELL-BINSCARTH,AAC BRANDON (BW 932),5,3562.0,61.0,TRUE
2021,RUSSELL-BINSCARTH,AAC CAMERON VB <CANTERRA>,,,,FALSE
2021,RUSSELL-BINSCARTH,AAC ELIE(BW931),,,,FALSE
2021,RUSSELL-BINSCARTH,AAC HOCKLEY |BW5044|,,,,FALSE
2021,RUSSELL-BINSCARTH,AAC HODGE |BW1069|,,,,FALSE
2021,RUSSELL-BINSCARTH,AAC LEROY VB <ALLIANCE>,,,,FALSE
2021,RUSSELL-BINSCARTH,AAC REDBERRY,6,2067.0,58.6,TRUE
2021,RUSSELL-BINSCARTH,AAC REDWATER (PT457),,,,FALSE
2021,RUSSELL-BINSCARTH,AAC STARBUCK <SECAN>,9,4435.0,59.0,TRUE
2021,RUSSELL-BINSCARTH,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2021,RUSSELL-BINSCARTH,AAC WHEATLAND <SECAN>,8,2335.0,66.2,TRUE
2021,RUSSELL-BINSCARTH,BOLLES <SEED DEPOT>,,,,FALSE
2021,RUSSELL-BINSCARTH,CARDALE (BW429),,,,FALSE
2021,RUSSELL-BINSCARTH,CDC LANDMARK,5,1561.0,61.6,TRUE
2021,RUSSELL-BINSCARTH,CDC PLENTIFUL (PT580),,,,FALSE
2021,RUSSELL-BINSCARTH,GLENN,,,,FALSE
2021,SIFTON,AAC BRANDON (BW 932),12,3423.0,40.9,TRUE
2021,SIFTON,AAC CAMERON VB <CANTERRA>,,,,FALSE
2021,SIFTON,AAC TISDALE (PT250),,,,FALSE
2021,SIFTON,AAC WHEATLAND <SECAN>,3,608.0,44.7,TRUE
2021,SOURIS-GLENWOOD,AAC ALIDA (BW980),,,,FALSE
2021,SOURIS-GLENWOOD,AAC BRANDON (BW 932),26,12408.0,57.6,TRUE
2021,SOURIS-GLENWOOD,AAC CAMERON VB <CANTERRA>,,,,FALSE
2021,SOURIS-GLENWOOD,AAC ELIE(BW931),,,,FALSE
2021,SOURIS-GLENWOOD,AAC HOCKLEY |BW5044|,,,,FALSE
2021,SOURIS-GLENWOOD,"AAC MAGNET |BW 1045, BJ14*A01135|",,,,FALSE
2021,SOURIS-GLENWOOD,AAC STARBUCK <SECAN>,5,680.0,62.8,TRUE
2021,SOURIS-GLENWOOD,AAC TISDALE (PT250),3,950.0,56.4,TRUE
2021,SOURIS-GLENWOOD,AAC WHEATLAND <SECAN>,5,1020.0,73.4,TRUE
2021,SOURIS-GLENWOOD,CARDALE (BW429),,,,FALSE
2021,SOURIS-GLENWOOD,SY CAST,,,,FALSE
2021,SPRINGFIELD,AAC BRANDON (BW 932),34,10065.0,46.5,TRUE
2021,SPRINGFIELD,AAC ELIE(BW931),,,,FALSE
2021,SPRINGFIELD,AAC LEROY VB <ALLIANCE>,,,,FALSE
2021,SPRINGFIELD,AAC REDBERRY,,,,FALSE
2021,SPRINGFIELD,AAC STARBUCK <SECAN>,7,2977.0,44.2,TRUE
2021,SPRINGFIELD,AAC TISDALE (PT250),,,,FALSE
2021,SPRINGFIELD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,4,1021.0,44.8,TRUE
2021,SPRINGFIELD,BOLLES <SEED DEPOT>,8,1499.0,49.4,TRUE
2021,SPRINGFIELD,CDC ORTONA <PROVEN>,,,,FALSE
2021,SPRINGFIELD,CS DAYBREAK <CANTERRA>,8,1089.0,47.2,TRUE
2021,SPRINGFIELD,SHELLY,,,,FALSE
2021,SPRINGFIELD,SY GABBRO <SYNGENTA>,,,,FALSE
2021,ST. ANDREWS,AAC BRANDON (BW 932),21,9784.0,46.6,TRUE
2021,ST. ANDREWS,AAC ELIE(BW931),9,2805.0,45.0,TRUE
2021,ST. ANDREWS,AAC LEROY VB <ALLIANCE>,3,1223.0,39.3,TRUE
2021,ST. ANDREWS,AAC REDBERRY,3,714.0,35.7,TRUE
2021,ST. ANDREWS,AAC STARBUCK <SECAN>,12,4953.0,51.8,TRUE
2021,ST. ANDREWS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2021,ST. ANDREWS,BOLLES <SEED DEPOT>,8,1908.0,36.7,TRUE
2021,ST. ANDREWS,CARDALE (BW429),3,1355.0,46.4,TRUE
2021,ST. ANDREWS,CS DAYBREAK <CANTERRA>,,,,FALSE
2021,ST. ANDREWS,GLENN,,,,FALSE
2021,ST. ANDREWS,SY GABBRO <SYNGENTA>,,,,FALSE
2021,ST. ANDREWS,SY TORACH <SYNGENTA>,4,1009.0,15.7,TRUE
2021,ST. CLEMENTS,AAC BRANDON (BW 932),21,6822.0,54.2,TRUE
2021,ST. CLEMENTS,AAC ELIE(BW931),3,1079.0,65.9,TRUE
2021,ST. CLEMENTS,AAC LEROY VB <ALLIANCE>,,,,FALSE
2021,ST. CLEMENTS,AAC STARBUCK <SECAN>,,,,FALSE
2021,ST. CLEMENTS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,9,2400.0,71.2,TRUE
2021,ST. CLEMENTS,CDC ORTONA <PROVEN>,,,,FALSE
2021,ST. CLEMENTS,GLENN,,,,FALSE
2021,ST. CLEMENTS,KANE (BW342),,,,FALSE
2021,ST. FRANCIS XAVIER,AAC BRANDON (BW 932),10,6152.0,49.9,TRUE
2021,ST. FRANCIS XAVIER,AAC LEROY VB <ALLIANCE>,,,,FALSE
2021,ST. FRANCIS XAVIER,AAC STARBUCK <SECAN>,9,2986.0,57.1,TRUE
2021,ST. FRANCIS XAVIER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2021,ST. LAURENT,AAC BRANDON (BW 932),,,,FALSE
2021,STANLEY,AAC BRANDON (BW 932),70,13804.0,38.3,TRUE
2021,STANLEY,AAC ELIE(BW931),6,1590.0,29.5,TRUE
2021,STANLEY,AAC STARBUCK <SECAN>,24,4050.0,37.3,TRUE
2021,STANLEY,AAC TISDALE (PT250),,,,FALSE
2021,STANLEY,AAC WHEATLAND <SECAN>,,,,FALSE
2021,STANLEY,BOLLES <SEED DEPOT>,,,,FALSE
2021,STANLEY,CARDALE (BW429),4,590.0,31.8,TRUE
2021,STANLEY,SHELLY,,,,FALSE
2021,STANLEY,SY CAST,5,520.0,38.3,TRUE
2021,STE. ANNE,AAC BRANDON (BW 932),19,3468.0,62.6,TRUE
2021,STE. ANNE,AAC STARBUCK <SECAN>,,,,FALSE
2021,STE. ANNE,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2021,STE. ANNE,AC BARRIE (BW 661),,,,FALSE
2021,STE. ANNE,CARDALE (BW429),,,,FALSE
2021,STE. ROSE,5605HR CL (BW918),,,,FALSE
2021,STE. ROSE,AAC BRANDON (BW 932),13,7656.0,49.4,TRUE
2021,STE. ROSE,AAC CAMERON VB <CANTERRA>,,,,FALSE
2021,STE. ROSE,AAC STARBUCK <SECAN>,,,,FALSE
2021,STE. ROSE,AAC TISDALE (PT250),4,1101.0,33.6,TRUE
2021,STE. ROSE,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,5,1656.0,48.4,TRUE
2021,STE. ROSE,BOLLES <SEED DEPOT>,5,1208.0,45.4,TRUE
2021,STE. ROSE,CARDALE (BW429),,,,FALSE
2021,STUARTBURN,AAC BRANDON (BW 932),,,,FALSE
2021,SWAN VALLEY WEST,AAC BRANDON (BW 932),10,3638.0,56.7,TRUE
2021,SWAN VALLEY WEST,AAC CONNERY |PT245|,,,,FALSE
2021,SWAN VALLEY WEST,AAC HOCKLEY |BW5044|,,,,FALSE
2021,SWAN VALLEY WEST,AAC HODGE |BW1069|,,,,FALSE
2021,SWAN VALLEY WEST,AAC REDBERRY,6,1627.0,34.3,TRUE
2021,SWAN VALLEY WEST,AAC REDSTAR <SECAN> |PT488|,,,,FALSE
2021,SWAN VALLEY WEST,AAC STARBUCK <SECAN>,3,775.0,57.0,TRUE
2021,SWAN VALLEY WEST,AAC TISDALE (PT250),10,2453.0,49.0,TRUE
2021,SWAN VALLEY WEST,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,64,40212.0,57.5,TRUE
2021,SWAN VALLEY WEST,AAC WHEATLAND <SECAN>,24,9296.0,55.5,TRUE
2021,SWAN VALLEY WEST,AC DOMAIN (BW 148),,,,FALSE
2021,SWAN VALLEY WEST,BOLLES <SEED DEPOT>,7,1798.0,46.8,TRUE
2021,SWAN VALLEY WEST,CARDALE (BW429),,,,FALSE
2021,SWAN VALLEY WEST,CDC LANDMARK,6,856.0,48.7,TRUE
2021,SWAN VALLEY WEST,CDC PLENTIFUL (PT580),5,926.0,32.9,TRUE
2021,SWAN VALLEY WEST,CDC TITANIUM <PROVEN>,,,,FALSE
2021,SWAN VALLEY WEST,ELLERSLIE <PROVEN>,,,,FALSE
2021,SWAN VALLEY WEST,ELLERSLIE <SECAN>,,,,FALSE
2021,SWAN VALLEY WEST,SY GABBRO <SYNGENTA>,11,2505.0,54.7,TRUE
2021,TACHE,AAC BRANDON (BW 932),42,11448.0,59.1,TRUE
2021,TACHE,AAC ELIE(BW931),,,,FALSE
2021,TACHE,AAC LEROY VB <ALLIANCE>,,,,FALSE
2021,TACHE,AAC STARBUCK <SECAN>,,,,FALSE
2021,TACHE,AC BARRIE (BW 661),,,,FALSE
2021,TACHE,CDC STANLEY (BW880),,,,FALSE
2021,TACHE,SHELLY,,,,FALSE
2021,THOMPSON,AAC BRANDON (BW 932),42,12848.0,40.6,TRUE
2021,THOMPSON,AAC ELIE(BW931),,,,FALSE
2021,THOMPSON,AAC STARBUCK <SECAN>,13,2488.0,43.4,TRUE
2021,THOMPSON,BOLLES <SEED DEPOT>,,,,FALSE
2021,THOMPSON,CARBERRY (BW874),,,,FALSE
2021,THOMPSON,SY GABBRO <SYNGENTA>,,,,FALSE
2021,THOMPSON,SY TORACH <SYNGENTA>,,,,FALSE
2021,TWO BORDERS,AAC ALIDA (BW980),,,,FALSE
2021,TWO BORDERS,AAC BRANDON (BW 932),54,39733.5,40.0,TRUE
2021,TWO BORDERS,AAC ELIE(BW931),41,19200.0,39.5,TRUE
2021,TWO BORDERS,AAC LEROY VB <ALLIANCE>,3,1763.0,30.9,TRUE
2021,TWO BORDERS,AAC REDBERRY,8,2582.0,31.6,TRUE
2021,TWO BORDERS,AAC STARBUCK <SECAN>,13,3415.0,42.8,TRUE
2021,TWO BORDERS,AAC TISDALE (PT250),,,,FALSE
2021,TWO BORDERS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,3,1156.0,46.7,TRUE
2021,TWO BORDERS,AAC WHEATLAND <SECAN>,5,970.0,37.5,TRUE
2021,TWO BORDERS,BOLLES <SEED DEPOT>,,,,FALSE
2021,TWO BORDERS,CARBERRY (BW874),,,,FALSE
2021,TWO BORDERS,CARDALE (BW429),,,,FALSE
2021,TWO BORDERS,CDC HUGHES <CPSC> |PT588|,,,,FALSE
2021,TWO BORDERS,GLENN,,,,FALSE
2021,TWO BORDERS,SY TORACH <SYNGENTA>,6,3397.0,30.4,TRUE
2021,UNORG TERRITORY,AAC BRANDON (BW 932),,,,FALSE
2021,UNORG TERRITORY,AAC LEROY VB <ALLIANCE>,,,,FALSE
2021,UNORG TERRITORY,AAC REDBERRY,,,,FALSE
2021,UNORG TERRITORY,AAC STARBUCK <SECAN>,,,,FALSE
2021,UNORG TERRITORY,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2021,UNORG TERRITORY,CARBERRY (BW874),,,,FALSE
2021,VICTORIA,AAC BRANDON (BW 932),25,7272.0,47.1,TRUE
2021,VICTORIA,AAC ELIE(BW931),9,2126.0,51.2,TRUE
2021,VICTORIA,AAC LEROY VB <ALLIANCE>,,,,FALSE
2021,VICTORIA,AAC REDBERRY,,,,FALSE
2021,VICTORIA,AAC STARBUCK <SECAN>,11,1810.0,61.7,TRUE
2021,VICTORIA,AAC TISDALE (PT250),,,,FALSE
2021,VICTORIA,CARDALE (BW429),,,,FALSE
2021,VICTORIA,CDC TITANIUM <PROVEN>,,,,FALSE
2021,VICTORIA,SY TORACH <SYNGENTA>,,,,FALSE
2021,WALLACE-WOODWORTH,AAC BRANDON (BW 932),96,36886.0,45.0,TRUE
2021,WALLACE-WOODWORTH,AAC CAMERON VB <CANTERRA>,,,,FALSE
2021,WALLACE-WOODWORTH,AAC ELIE(BW931),,,,FALSE
2021,WALLACE-WOODWORTH,AAC LEROY VB <ALLIANCE>,,,,FALSE
2021,WALLACE-WOODWORTH,AAC REDBERRY,16,3354.0,40.2,TRUE
2021,WALLACE-WOODWORTH,AAC STARBUCK <SECAN>,31,8812.0,45.2,TRUE
2021,WALLACE-WOODWORTH,AAC TISDALE (PT250),9,2328.0,34.0,TRUE
2021,WALLACE-WOODWORTH,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,5,2472.0,39.1,TRUE
2021,WALLACE-WOODWORTH,AAC WHEATLAND <SECAN>,12,4730.0,56.1,TRUE
2021,WALLACE-WOODWORTH,BOLLES <SEED DEPOT>,17,3467.0,37.5,TRUE
2021,WALLACE-WOODWORTH,CDC LANDMARK,3,804.0,20.8,TRUE
2021,WALLACE-WOODWORTH,CDC PLENTIFUL (PT580),,,,FALSE
2021,WALLACE-WOODWORTH,COLUMBUS,,,,FALSE
2021,WALLACE-WOODWORTH,GLENN,,,,FALSE
2021,WALLACE-WOODWORTH,LNR 14-1299 <CANTERRA>,,,,FALSE
2021,WALLACE-WOODWORTH,NEEPAWA,,,,FALSE
2021,WALLACE-WOODWORTH,SY BRAWN,,,,FALSE
2021,WALLACE-WOODWORTH,SY TORACH <SYNGENTA>,5,1305.0,35.2,TRUE
2021,WEST INTERLAKE,AAC BRANDON (BW 932),5,668.0,4.5,TRUE
2021,WEST INTERLAKE,AAC LEROY VB <ALLIANCE>,,,,FALSE
2021,WEST INTERLAKE,AAC REDBERRY,,,,FALSE
2021,WEST INTERLAKE,AAC STARBUCK <SECAN>,,,,FALSE
2021,WEST INTERLAKE,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2021,WEST INTERLAKE,CARDALE (BW429),,,,FALSE
2021,WEST ST. PAUL,AAC BRANDON (BW 932),4,982.0,51.4,TRUE
2021,WEST ST. PAUL,AAC STARBUCK <SECAN>,,,,FALSE
2021,WEST ST. PAUL,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2021,WESTLAKE-GLADSTONE,AAC BRANDON (BW 932),52,34844.0,29.5,TRUE
2021,WESTLAKE-GLADSTONE,AAC CAMERON VB <CANTERRA>,,,,FALSE
2021,WESTLAKE-GLADSTONE,AAC ELIE(BW931),12,5754.0,30.9,TRUE
2021,WESTLAKE-GLADSTONE,AAC HOCKLEY |BW5044|,,,,FALSE
2021,WESTLAKE-GLADSTONE,AAC HODGE |BW1069|,,,,FALSE
2021,WESTLAKE-GLADSTONE,AAC LEROY VB <ALLIANCE>,5,1360.0,34.6,TRUE
2021,WESTLAKE-GLADSTONE,AAC REDBERRY,5,650.0,36.4,TRUE
2021,WESTLAKE-GLADSTONE,AAC STARBUCK <SECAN>,27,10135.0,31.1,TRUE
2021,WESTLAKE-GLADSTONE,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2021,WESTLAKE-GLADSTONE,AC BARRIE (BW 661),,,,FALSE
2021,WESTLAKE-GLADSTONE,BOLLES <SEED DEPOT>,5,1628.0,21.6,TRUE
2021,WESTLAKE-GLADSTONE,CARDALE (BW429),,,,FALSE
2021,WESTLAKE-GLADSTONE,FIELDSTAR VB,,,,FALSE
2021,WESTLAKE-GLADSTONE,SY TORACH <SYNGENTA>,,,,FALSE
2021,WHITEHEAD,AAC BRANDON (BW 932),44,20715.0,49.4,TRUE
2021,WHITEHEAD,AAC CAMERON VB <CANTERRA>,5,1007.0,56.3,TRUE
2021,WHITEHEAD,AAC ELIE(BW931),,,,FALSE
2021,WHITEHEAD,AAC STARBUCK <SECAN>,7,1122.0,55.2,TRUE
2021,WHITEHEAD,AAC WHEATLAND <SECAN>,7,2526.0,55.2,TRUE
2021,WHITEHEAD,CDC LANDMARK,,,,FALSE
2021,WHITEHEAD,SY CAST,,,,FALSE
2021,WHITEMOUTH,AAC BRANDON (BW 932),8,1395.0,53.8,TRUE
2021,WHITEMOUTH,AAC STARBUCK <SECAN>,3,530.0,71.4,TRUE
2021,WHITEMOUTH,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2021,WHITEMOUTH,CS DAYBREAK <CANTERRA>,,,,FALSE
2021,WHITEMOUTH,GLENN,,,,FALSE
2021,WHITEMOUTH,SY TORACH <SYNGENTA>,,,,FALSE
2021,WINNIPEG,AAC BRANDON (BW 932),5,1296.0,38.5,TRUE
2021,WINNIPEG,AAC STARBUCK <SECAN>,,,,FALSE
2021,WINNIPEG,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2021,WINNIPEG,SY GABBRO <SYNGENTA>,,,,FALSE
2021,WOODLANDS,AAC BRANDON (BW 932),39,12201.0,38.4,TRUE
2021,WOODLANDS,AAC ELIE(BW931),,,,FALSE
2021,WOODLANDS,AAC LEROY VB <ALLIANCE>,,,,FALSE
2021,WOODLANDS,AAC STARBUCK <SECAN>,23,8388.0,34.1,TRUE
2021,WOODLANDS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2021,WOODLANDS,CARBERRY (BW874),,,,FALSE
2021,YELLOWHEAD,AAC BRANDON (BW 932),21,5825.0,53.8,TRUE
2021,YELLOWHEAD,AAC ELIE(BW931),3,885.0,62.6,TRUE
2021,YELLOWHEAD,AAC LEROY VB <ALLIANCE>,6,3184.0,63.1,TRUE
2021,YELLOWHEAD,"AAC MAGNET |BW 1045, BJ14*A01135|",,,,FALSE
2021,YELLOWHEAD,AAC REDBERRY,28,9514.0,50.2,TRUE
2021,YELLOWHEAD,AAC REDWATER (PT457),,,,FALSE
2021,YELLOWHEAD,AAC STARBUCK <SECAN>,15,5602.0,54.2,TRUE
2021,YELLOWHEAD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2021,YELLOWHEAD,AAC WHEATLAND <SECAN>,15,8490.0,60.1,TRUE
2021,YELLOWHEAD,AC BARRIE (BW 661),,,,FALSE
2021,YELLOWHEAD,BOLLES <SEED DEPOT>,26,11931.0,57.1,TRUE
2021,YELLOWHEAD,CARDALE (BW429),,,,FALSE
2021,YELLOWHEAD,CDC LANDMARK,,,,FALSE
2021,YELLOWHEAD,GLENN,,,,FALSE
2021,YELLOWHEAD,SY GABBRO <SYNGENTA>,,,,FALSE
2021,YELLOWHEAD,SY TORACH <SYNGENTA>,,,,FALSE
2022,ALEXANDER,AAC BRANDON (BW 932),5,1895.0,53.4,TRUE
2022,ALEXANDER,AAC ELIE(BW931),3,747.0,65.9,TRUE
2022,ALEXANDER,AAC REDBERRY,,,,FALSE
2022,ALEXANDER,AAC STARBUCK <SECAN>,3,640.0,56.4,TRUE
2022,ALEXANDER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,4,2261.0,67.5,TRUE
2022,ALEXANDER,CARDALE (BW429),,,,FALSE
2022,ALEXANDER,GLENN,,,,FALSE
2022,ALEXANDER,SY CAST,,,,FALSE
2022,ALONSA,AAC BRANDON (BW 932),4,1167.0,49.6,TRUE
2022,ALONSA,AAC REDBERRY,,,,FALSE
2022,ALONSA,AAC STARBUCK <SECAN>,3,1362.0,54.7,TRUE
2022,ALONSA,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2022,ARGYLE,AAC BRANDON (BW 932),59,24191.3,59.3,TRUE
2022,ARGYLE,AAC REDBERRY,,,,FALSE
2022,ARGYLE,AAC STARBUCK <SECAN>,20,4409.8,60.6,TRUE
2022,ARGYLE,AAC TISDALE (PT250),,,,FALSE
2022,ARGYLE,AAC WHEATLAND <SECAN>,,,,FALSE
2022,ARGYLE,AC BARRIE (BW 661),,,,FALSE
2022,ARGYLE,CARDALE (BW429),3,608.0,42.9,TRUE
2022,ARGYLE,HARVEST (BW259),,,,FALSE
2022,BIFROST-RIVERTON,AAC BRANDON (BW 932),29,7981.0,40.5,TRUE
2022,BIFROST-RIVERTON,AAC HOCKLEY |BW5044|,,,,FALSE
2022,BIFROST-RIVERTON,AAC STARBUCK <SECAN>,22,5657.0,38.4,TRUE
