Year	Municipality	Crop	Variety	Farms	Acres	Yield/Acre	(Metric)	Yield/Acre	(Imperial)
2020	WALLACE-WOODWORTH	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	26	10,614.0	1.617	Tonnes	59.4	Bushels
2020	WALLACE-WOODWORTH	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	Below	Minimum	Tolerance	 	 	 
2020	WALLACE-WOODWORTH	RED SPRING WHEAT	AC BARRIE (BW 661)	Below	Minimum	Tolerance	 	 	 
2020	WALLACE-WOODWORTH	RED SPRING WHEAT	BOLLES <SEED DEPOT>	15	3,536.0	1.463	Tonnes	53.8	Bushels
2020	WALLACE-WOODWORTH	RED SPRING WHEAT	CDC HUGHES <CPSC> |PT588|	Below	Minimum	Tolerance	 	 	 
2020	WALLACE-WOODWORTH	RED SPRING WHEAT	CDC LANDMARK	3	608.0	1.734	Tonnes	63.7	Bushels
2020	WALLACE-WOODWORTH	RED SPRING WHEAT	CDC ORTONA <PROVEN>	Below	Minimum	Tolerance	 	 	 
2020	WALLACE-WOODWORTH	RED SPRING WHEAT	CDC PLENTIFUL (PT580)	Below	Minimum	Tolerance	 	 	 
2020	WALLACE-WOODWORTH	RED SPRING WHEAT	CS DAYBREAK <CANTERRA>	Below	Minimum	Tolerance	 	 	 
2020	WALLACE-WOODWORTH	RED SPRING WHEAT	GLENN	3	1,565.0	1.454	Tonnes	53.4	Bushels
2020	WALLACE-WOODWORTH	RED SPRING WHEAT	MUCHMORE (BW875)	Below	Minimum	Tolerance	 	 	 
2020	WALLACE-WOODWORTH	RED SPRING WHEAT	SY TORACH <SYNGENTA>	4	955.0	1.855	Tonnes	68.2	Bushels
2020	WEST INTERLAKE	RED SPRING WHEAT	AAC BRANDON (BW 932)	6	2,094.0	1.182	Tonnes	43.4	Bushels
2020	WEST INTERLAKE	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	Below	Minimum	Tolerance	 	 	 
2020	WEST INTERLAKE	RED SPRING WHEAT	CARDALE (BW429)	Below	Minimum	Tolerance	 	 	 
2020	WEST ST. PAUL	RED SPRING WHEAT	AAC BRANDON (BW 932)	4	724.0	1.468	Tonnes	53.9	Bushels
2020	WEST ST. PAUL	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2020	WEST ST. PAUL	RED SPRING WHEAT	BOLLES <SEED DEPOT>	Below	Minimum	Tolerance	 	 	 
2020	WEST ST. PAUL	RED SPRING WHEAT	SY TORACH <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2020	WESTLAKE-GLADSTONE	RED SPRING WHEAT	AAC BRANDON (BW 932)	75	49,160.0	1.782	Tonnes	65.5	Bushels
2020	WESTLAKE-GLADSTONE	RED SPRING WHEAT	AAC ELIE(BW931)	11	5,654.0	1.562	Tonnes	57.4	Bushels
2020	WESTLAKE-GLADSTONE	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	Below	Minimum	Tolerance	 	 	 
2020	WESTLAKE-GLADSTONE	RED SPRING WHEAT	AAC REDBERRY	5	1,370.0	1.407	Tonnes	51.7	Bushels
2020	WESTLAKE-GLADSTONE	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2020	WESTLAKE-GLADSTONE	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	Below	Minimum	Tolerance	 	 	 
2020	WESTLAKE-GLADSTONE	RED SPRING WHEAT	BOLLES <SEED DEPOT>	4	1,432.0	2.095	Tonnes	77.0	Bushels
2020	WESTLAKE-GLADSTONE	RED SPRING WHEAT	CARBERRY (BW874)	3	835.0	1.693	Tonnes	62.2	Bushels
2020	WESTLAKE-GLADSTONE	RED SPRING WHEAT	PT599 <SECAN>	Below	Minimum	Tolerance	 	 	 
2020	WESTLAKE-GLADSTONE	RED SPRING WHEAT	SY TORACH <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2020	WHITEHEAD	RED SPRING WHEAT	5605HR CL (BW918)	Below	Minimum	Tolerance	 	 	 
2020	WHITEHEAD	RED SPRING WHEAT	AAC BRANDON (BW 932)	52	22,899.0	1.493	Tonnes	54.8	Bushels
2020	WHITEHEAD	RED SPRING WHEAT	AAC CAMERON VB <CANTERRA>	3	520.0	1.972	Tonnes	72.4	Bushels
2020	WHITEHEAD	RED SPRING WHEAT	AAC ELIE(BW931)	3	1,825.0	1.093	Tonnes	40.2	Bushels
2020	WHITEHEAD	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	5	1,544.0	1.097	Tonnes	40.3	Bushels
2020	WHITEHEAD	RED SPRING WHEAT	CDC LANDMARK	Below	Minimum	Tolerance	 	 	 
2020	WHITEHEAD	RED SPRING WHEAT	CS DAYBREAK <CANTERRA>	Below	Minimum	Tolerance	 	 	 
2020	WHITEMOUTH	RED SPRING WHEAT	AAC BRANDON (BW 932)	10	2,496.0	1.468	Tonnes	54.0	Bushels
2020	WHITEMOUTH	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2020	WHITEMOUTH	RED SPRING WHEAT	CDC TITANIUM <PROVEN>	Below	Minimum	Tolerance	 	 	 
2020	WHITEMOUTH	RED SPRING WHEAT	GLENN	Below	Minimum	Tolerance	 	 	 
2020	WHITEMOUTH	RED SPRING WHEAT	SY TORACH <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2020	WINNIPEG	RED SPRING WHEAT	AAC BRANDON (BW 932)	9	2,620.0	1.943	Tonnes	71.4	Bushels
2020	WINNIPEG	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2020	WINNIPEG	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	3	714.0	1.873	Tonnes	68.8	Bushels
2020	WOODLANDS	RED SPRING WHEAT	AAC BRANDON (BW 932)	46	19,037.0	1.665	Tonnes	61.2	Bushels
2020	WOODLANDS	RED SPRING WHEAT	AAC REDBERRY	Below	Minimum	Tolerance	 	 	 
2020	WOODLANDS	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2020	WOODLANDS	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	Below	Minimum	Tolerance	 	 	 
2020	WOODLANDS	RED SPRING WHEAT	CARBERRY (BW874)	Below	Minimum	Tolerance	 	 	 
2020	WOODLANDS	RED SPRING WHEAT	CARDALE (BW429)	Below	Minimum	Tolerance	 	 	 
2020	WOODLANDS	RED SPRING WHEAT	CS DAYBREAK <CANTERRA>	Below	Minimum	Tolerance	 	 	 
2020	WOODLANDS	RED SPRING WHEAT	PT599 <SECAN>	Below	Minimum	Tolerance	 	 	 
2020	WOODLANDS	RED SPRING WHEAT	SY TORACH <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2020	YELLOWHEAD	RED SPRING WHEAT	AAC BRANDON (BW 932)	23	9,768.0	1.610	Tonnes	59.2	Bushels
2020	YELLOWHEAD	RED SPRING WHEAT	AAC CAMERON VB <CANTERRA>	Below	Minimum	Tolerance	 	 	 
2020	YELLOWHEAD	RED SPRING WHEAT	AAC ELIE(BW931)	7	2,935.0	1.599	Tonnes	58.8	Bushels
2020	YELLOWHEAD	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	Below	Minimum	Tolerance	 	 	 
2020	YELLOWHEAD	RED SPRING WHEAT	AAC REDBERRY	28	11,502.0	1.573	Tonnes	57.8	Bushels
2020	YELLOWHEAD	RED SPRING WHEAT	AAC REDWATER (PT457)	Below	Minimum	Tolerance	 	 	 
2020	YELLOWHEAD	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2020	YELLOWHEAD	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	22	13,757.0	1.477	Tonnes	54.3	Bushels
2020	YELLOWHEAD	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	Below	Minimum	Tolerance	 	 	 
2020	YELLOWHEAD	RED SPRING WHEAT	BOLLES <SEED DEPOT>	10	5,241.0	1.918	Tonnes	70.5	Bushels
2020	YELLOWHEAD	RED SPRING WHEAT	CARDALE (BW429)	Below	Minimum	Tolerance	 	 	 
2020	YELLOWHEAD	RED SPRING WHEAT	CDC LANDMARK	Below	Minimum	Tolerance	 	 	 
2020	YELLOWHEAD	RED SPRING WHEAT	CDC PLENTIFUL (PT580)	Below	Minimum	Tolerance	 	 	 
2020	YELLOWHEAD	RED SPRING WHEAT	GLENN	Below	Minimum	Tolerance	 	 	 
2020	YELLOWHEAD	RED SPRING WHEAT	SY GABBRO <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2020	YELLOWHEAD	RED SPRING WHEAT	SY TORACH <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2021	ALEXANDER	RED SPRING WHEAT	AAC BRANDON (BW 932)	Below	Minimum	Tolerance	 	 	 
2021	ALEXANDER	RED SPRING WHEAT	AAC ELIE(BW931)	3	1,872.0	2.474	Tonnes	90.9	Bushels
2021	ALEXANDER	RED SPRING WHEAT	AAC REDBERRY	Below	Minimum	Tolerance	 	 	 
2021	ALEXANDER	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2021	ALEXANDER	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	3	1,983.0	2.105	Tonnes	77.3	Bushels
2021	ALEXANDER	RED SPRING WHEAT	CARBERRY (BW874)	Below	Minimum	Tolerance	 	 	 
2021	ALEXANDER	RED SPRING WHEAT	CARDALE (BW429)	Below	Minimum	Tolerance	 	 	 
2021	ALEXANDER	RED SPRING WHEAT	CS DAYBREAK <CANTERRA>	Below	Minimum	Tolerance	 	 	 
2021	ALONSA	RED SPRING WHEAT	AAC BRANDON (BW 932)	10	3,283.0	0.941	Tonnes	34.6	Bushels
2021	ALONSA	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2021	ALONSA	RED SPRING WHEAT	AAC REDBERRY	Below	Minimum	Tolerance	 	 	 
2021	ALONSA	RED SPRING WHEAT	AAC STARBUCK <SECAN>	3	2,216.0	0.764	Tonnes	28.1	Bushels
2021	ALONSA	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	Below	Minimum	Tolerance	 	 	 
2021	ALONSA	RED SPRING WHEAT	AC BARRIE (BW 661)	Below	Minimum	Tolerance	 	 	 
2021	ALONSA	RED SPRING WHEAT	BOLLES <SEED DEPOT>	Below	Minimum	Tolerance	 	 	 
2021	ARGYLE	RED SPRING WHEAT	AAC BRANDON (BW 932)	61	25,595.3	1.274	Tonnes	46.8	Bushels
2021	ARGYLE	RED SPRING WHEAT	AAC CAMERON VB <CANTERRA>	Below	Minimum	Tolerance	 	 	 
2021	ARGYLE	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	Below	Minimum	Tolerance	 	 	 
2021	ARGYLE	RED SPRING WHEAT	AAC REDBERRY	Below	Minimum	Tolerance	 	 	 
2021	ARGYLE	RED SPRING WHEAT	AAC STARBUCK <SECAN>	13	2,076.0	1.428	Tonnes	52.5	Bushels
2021	ARGYLE	RED SPRING WHEAT	AAC TISDALE (PT250)	Below	Minimum	Tolerance	 	 	 
2021	ARGYLE	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	Below	Minimum	Tolerance	 	 	 
2021	ARGYLE	RED SPRING WHEAT	AC BARRIE (BW 661)	Below	Minimum	Tolerance	 	 	 
2021	ARGYLE	RED SPRING WHEAT	AC DOMAIN (BW 148)	Below	Minimum	Tolerance	 	 	 
2021	ARGYLE	RED SPRING WHEAT	CARBERRY (BW874)	Below	Minimum	Tolerance	 	 	 
2021	ARGYLE	RED SPRING WHEAT	CARDALE (BW429)	Below	Minimum	Tolerance	 	 	 
2021	ARGYLE	RED SPRING WHEAT	CDC TITANIUM <PROVEN>	Below	Minimum	Tolerance	 	 	 
2021	ARMSTRONG	RED SPRING WHEAT	AAC BRANDON (BW 932)	5	883.0	0.564	Tonnes	20.7	Bushels
2021	ARMSTRONG	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2021	ARMSTRONG	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	Below	Minimum	Tolerance	 	 	 
2021	ARMSTRONG	RED SPRING WHEAT	CDC TITANIUM <PROVEN>	Below	Minimum	Tolerance	 	 	 
2021	ARMSTRONG	RED SPRING WHEAT	SY TORACH <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2021	BIFROST-RIVERTON	RED SPRING WHEAT	AAC BRANDON (BW 932)	33	12,482.0	0.853	Tonnes	31.4	Bushels
2021	BIFROST-RIVERTON	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	10	1,553.0	1.040	Tonnes	38.2	Bushels
2021	BIFROST-RIVERTON	RED SPRING WHEAT	AAC STARBUCK <SECAN>	29	7,417.0	1.032	Tonnes	37.9	Bushels
2021	BIFROST-RIVERTON	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	36	12,621.0	1.094	Tonnes	40.2	Bushels
2021	BIFROST-RIVERTON	RED SPRING WHEAT	AC BARRIE (BW 661)	3	1,380.0	0.985	Tonnes	36.2	Bushels
2021	BIFROST-RIVERTON	RED SPRING WHEAT	CARDALE (BW429)	Below	Minimum	Tolerance	 	 	 
2021	BIFROST-RIVERTON	RED SPRING WHEAT	CDC HUGHES <CPSC> |PT588|	Below	Minimum	Tolerance	 	 	 
2021	BIFROST-RIVERTON	RED SPRING WHEAT	CDC STANLEY (BW880)	Below	Minimum	Tolerance	 	 	 
2021	BIFROST-RIVERTON	RED SPRING WHEAT	CDC TEAL (BW 616)	Below	Minimum	Tolerance	 	 	 
2021	BIFROST-RIVERTON	RED SPRING WHEAT	CS DAYBREAK <CANTERRA>	Below	Minimum	Tolerance	 	 	 
2021	BIFROST-RIVERTON	RED SPRING WHEAT	SY TORACH <SYNGENTA>	6	1,016.0	1.014	Tonnes	37.2	Bushels
2021	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC BRANDON (BW 932)	40	18,659.0	1.379	Tonnes	50.7	Bushels
2021	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC CAMERON VB <CANTERRA>	Below	Minimum	Tolerance	 	 	 
2021	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC ELIE(BW931)	7	3,082.0	1.492	Tonnes	54.8	Bushels
2021	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	Below	Minimum	Tolerance	 	 	 
2021	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2021	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	3	612.0	1.510	Tonnes	55.5	Bushels
2021	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC MAGNET |BW 1045, BJ14*A01135|	Below	Minimum	Tolerance	 	 	 
2021	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC REDBERRY	4	1,313.0	1.298	Tonnes	47.7	Bushels
2021	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC STARBUCK <SECAN>	17	7,056.0	1.439	Tonnes	52.9	Bushels
2021	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC TISDALE (PT250)	Below	Minimum	Tolerance	 	 	 
2021	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	Below	Minimum	Tolerance	 	 	 
2021	BOISSEVAIN-MORTON	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	16	4,908.0	1.462	Tonnes	53.7	Bushels
2021	BOISSEVAIN-MORTON	RED SPRING WHEAT	CARDALE (BW429)	Below	Minimum	Tolerance	 	 	 
2021	BOISSEVAIN-MORTON	RED SPRING WHEAT	CDC SKRUSH |PT599|	Below	Minimum	Tolerance	 	 	 
2021	BOISSEVAIN-MORTON	RED SPRING WHEAT	SY CAST	Below	Minimum	Tolerance	 	 	 
2021	BRENDA-WASKADA	RED SPRING WHEAT	AAC BRANDON (BW 932)	49	32,141.5	1.332	Tonnes	48.9	Bushels
2021	BRENDA-WASKADA	RED SPRING WHEAT	AAC ELIE(BW931)	17	10,407.0	1.185	Tonnes	43.5	Bushels
2021	BRENDA-WASKADA	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	Below	Minimum	Tolerance	 	 	 
2021	BRENDA-WASKADA	RED SPRING WHEAT	AAC REDBERRY	4	1,425.0	1.347	Tonnes	49.5	Bushels
2021	BRENDA-WASKADA	RED SPRING WHEAT	AAC STARBUCK <SECAN>	5	1,813.0	1.257	Tonnes	46.2	Bushels
2021	BRENDA-WASKADA	RED SPRING WHEAT	AAC TISDALE (PT250)	Below	Minimum	Tolerance	 	 	 
2021	BRENDA-WASKADA	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	Below	Minimum	Tolerance	 	 	 
2021	BRENDA-WASKADA	RED SPRING WHEAT	CDC BOUNTY (BW720,W93079)	Below	Minimum	Tolerance	 	 	 
2021	BRENDA-WASKADA	RED SPRING WHEAT	CDC PLENTIFUL (PT580)	Below	Minimum	Tolerance	 	 	 
2021	BRENDA-WASKADA	RED SPRING WHEAT	HARVEST (BW259)	Below	Minimum	Tolerance	 	 	 
2021	BROKENHEAD	RED SPRING WHEAT	AAC BRANDON (BW 932)	21	6,343.0	1.668	Tonnes	61.3	Bushels
2021	BROKENHEAD	RED SPRING WHEAT	AAC ELIE(BW931)	6	1,582.0	1.973	Tonnes	72.5	Bushels
2021	BROKENHEAD	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	4	757.0	1.632	Tonnes	60.0	Bushels
2021	BROKENHEAD	RED SPRING WHEAT	AAC STARBUCK <SECAN>	4	604.0	1.376	Tonnes	50.6	Bushels
2021	BROKENHEAD	RED SPRING WHEAT	AAC TISDALE (PT250)	Below	Minimum	Tolerance	 	 	 
2021	BROKENHEAD	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	32	8,762.0	1.842	Tonnes	67.7	Bushels
2021	BROKENHEAD	RED SPRING WHEAT	BOLLES <SEED DEPOT>	3	814.0	1.570	Tonnes	57.7	Bushels
2021	BROKENHEAD	RED SPRING WHEAT	CARBERRY (BW874)	Below	Minimum	Tolerance	 	 	 
2021	BROKENHEAD	RED SPRING WHEAT	CARDALE (BW429)	3	748.0	1.331	Tonnes	48.9	Bushels
2021	BROKENHEAD	RED SPRING WHEAT	CDC ORTONA <PROVEN>	5	819.0	1.445	Tonnes	53.1	Bushels
2021	BROKENHEAD	RED SPRING WHEAT	CDC STANLEY (BW880)	Below	Minimum	Tolerance	 	 	 
2021	BROKENHEAD	RED SPRING WHEAT	CS DAYBREAK <CANTERRA>	Below	Minimum	Tolerance	 	 	 
2021	BROKENHEAD	RED SPRING WHEAT	GLENN	Below	Minimum	Tolerance	 	 	 
2021	CARTIER	RED SPRING WHEAT	AAC BRANDON (BW 932)	38	16,612.0	1.425	Tonnes	52.4	Bushels
2021	CARTIER	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2021	CARTIER	RED SPRING WHEAT	AAC STARBUCK <SECAN>	21	4,853.0	1.383	Tonnes	50.8	Bushels
2021	CARTIER	RED SPRING WHEAT	CARBERRY (BW874)	Below	Minimum	Tolerance	 	 	 
2021	CARTIER	RED SPRING WHEAT	SY GABBRO <SYNGENTA>	3	905.0	1.160	Tonnes	42.6	Bushels
2021	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	5605HR CL (BW918)	Below	Minimum	Tolerance	 	 	 
2021	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	AAC BRANDON (BW 932)	39	15,843.0	1.445	Tonnes	53.1	Bushels
2021	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	AAC CAMERON VB <CANTERRA>	Below	Minimum	Tolerance	 	 	 
2021	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2021	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	Below	Minimum	Tolerance	 	 	 
2021	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	AAC REDBERRY	5	829.0	1.405	Tonnes	51.6	Bushels
2021	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	AAC STARBUCK <SECAN>	16	3,808.0	1.501	Tonnes	55.2	Bushels
2021	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	8	2,152.0	1.376	Tonnes	50.6	Bushels
2021	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	CARBERRY (BW874)	Below	Minimum	Tolerance	 	 	 
2021	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	HARVEST (BW259)	Below	Minimum	Tolerance	 	 	 
2021	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	PT599 <SECAN>	Below	Minimum	Tolerance	 	 	 
2021	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	SY BRAWN	Below	Minimum	Tolerance	 	 	 
2021	CARTWRIGHT-ROBLIN	RED SPRING WHEAT	SY CAST	Below	Minimum	Tolerance	 	 	 
2021	CLANWILLIAM-ERICKSON	RED SPRING WHEAT	AAC BRANDON (BW 932)	3	1,199.0	1.764	Tonnes	64.8	Bushels
2021	CLANWILLIAM-ERICKSON	RED SPRING WHEAT	AAC CAMERON VB <CANTERRA>	Below	Minimum	Tolerance	 	 	 
2021	CLANWILLIAM-ERICKSON	RED SPRING WHEAT	AAC REDBERRY	8	2,482.0	1.329	Tonnes	48.8	Bushels
2021	CLANWILLIAM-ERICKSON	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2021	CLANWILLIAM-ERICKSON	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	Below	Minimum	Tolerance	 	 	 
2021	CLANWILLIAM-ERICKSON	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	Below	Minimum	Tolerance	 	 	 
2021	CLANWILLIAM-ERICKSON	RED SPRING WHEAT	BOLLES <SEED DEPOT>	Below	Minimum	Tolerance	 	 	 
2021	CLANWILLIAM-ERICKSON	RED SPRING WHEAT	SY CAST	Below	Minimum	Tolerance	 	 	 
2021	COLDWELL	RED SPRING WHEAT	AAC BRANDON (BW 932)	Below	Minimum	Tolerance	 	 	 
2021	COLDWELL	RED SPRING WHEAT	AAC CAMERON VB <CANTERRA>	Below	Minimum	Tolerance	 	 	 
2021	COLDWELL	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	Below	Minimum	Tolerance	 	 	 
2021	COLDWELL	RED SPRING WHEAT	SY TORACH <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2021	CORNWALLIS	RED SPRING WHEAT	AAC BRANDON (BW 932)	26	10,113.0	1.507	Tonnes	55.4	Bushels
2021	CORNWALLIS	RED SPRING WHEAT	AAC CAMERON VB <CANTERRA>	Below	Minimum	Tolerance	 	 	 
2021	CORNWALLIS	RED SPRING WHEAT	AAC ELIE(BW931)	Below	Minimum	Tolerance	 	 	 
2021	CORNWALLIS	RED SPRING WHEAT	AAC STARBUCK <SECAN>	Below	Minimum	Tolerance	 	 	 
2021	CORNWALLIS	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	3	590.0	1.531	Tonnes	56.2	Bushels
2021	CORNWALLIS	RED SPRING WHEAT	BOLLES <SEED DEPOT>	Below	Minimum	Tolerance	 	 	 
2021	DAUPHIN	RED SPRING WHEAT	AAC BRANDON (BW 932)	63	29,141.0	1.298	Tonnes	47.7	Bushels
2021	DAUPHIN	RED SPRING WHEAT	AAC CAMERON VB <CANTERRA>	9	2,101.0	0.965	Tonnes	35.5	Bushels
2021	DAUPHIN	RED SPRING WHEAT	AAC HOCKLEY |BW5044|	Below	Minimum	Tolerance	 	 	 
2021	DAUPHIN	RED SPRING WHEAT	AAC HODGE |BW1069|	Below	Minimum	Tolerance	 	 	 
2021	DAUPHIN	RED SPRING WHEAT	AAC REDBERRY	8	1,617.0	1.341	Tonnes	49.3	Bushels
2021	DAUPHIN	RED SPRING WHEAT	AAC STARBUCK <SECAN>	6	1,402.0	1.676	Tonnes	61.6	Bushels
2021	DAUPHIN	RED SPRING WHEAT	AAC TISDALE (PT250)	4	1,197.0	1.123	Tonnes	41.3	Bushels
2021	DAUPHIN	RED SPRING WHEAT	AAC VIEWFIELD <FP GENETICS>|BW965| EXP	14	3,934.0	1.467	Tonnes	53.9	Bushels
2021	DAUPHIN	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	12	2,046.0	1.210	Tonnes	44.5	Bushels
2021	DAUPHIN	RED SPRING WHEAT	AC BARRIE (BW 661)	Below	Minimum	Tolerance	 	 	 
2021	DAUPHIN	RED SPRING WHEAT	CARBERRY (BW874)	Below	Minimum	Tolerance	 	 	 
2021	DAUPHIN	RED SPRING WHEAT	CARDALE (BW429)	5	2,484.0	1.218	Tonnes	44.8	Bushels
2021	DAUPHIN	RED SPRING WHEAT	CDC ORTONA <PROVEN>	Below	Minimum	Tolerance	 	 	 
2021	DAUPHIN	RED SPRING WHEAT	CDC PLENTIFUL (PT580)	Below	Minimum	Tolerance	 	 	 
2021	DAUPHIN	RED SPRING WHEAT	CDC STANLEY (BW880)	Below	Minimum	Tolerance	 	 	 
2021	DAUPHIN	RED SPRING WHEAT	CDC VR MORRIS (BW423)	Below	Minimum	Tolerance	 	 	 
2021	DAUPHIN	RED SPRING WHEAT	CS DAYBREAK <CANTERRA>	3	841.0	1.940	Tonnes	71.3	Bushels
2021	DAUPHIN	RED SPRING WHEAT	GLENN	Below	Minimum	Tolerance	 	 	 
2021	DAUPHIN	RED SPRING WHEAT	SY GABBRO <SYNGENTA>	Below	Minimum	Tolerance	 	 	 
2021	DAUPHIN	RED SPRING WHEAT	WASKADA (BW 357)	Below	Minimum	Tolerance	 	 	 
2021	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC BRANDON (BW 932)	37	15,006.0	1.450	Tonnes	53.3	Bushels
2021	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC ELIE(BW931)	5	5,763.0	1.700	Tonnes	62.5	Bushels
2021	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC LEROY VB <ALLIANCE>	3	1,288.0	1.671	Tonnes	61.4	Bushels
2021	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC REDBERRY	3	1,365.0	1.503	Tonnes	55.2	Bushels
2021	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC STARBUCK <SECAN>	5	1,199.0	1.118	Tonnes	41.1	Bushels
2021	DELORAINE-WINCHESTER	RED SPRING WHEAT	AAC WHEATLAND <SECAN>	5	1,063.0	1.053	Tonnes	38.7	Bushels
2021	DELORAINE-WINCHESTER	RED SPRING WHEAT	BOLLES <SEED DEPOT>	Below	Minimum	Tolerance	 	 	 
2021	DELORAINE-WINCHESTER	RED SPRING WHEAT	CARBERRY (BW874)	Below	Minimum	Tolerance	 	 	 
2021	DELORAINE-WINCHESTER	RED SPRING WHEAT	CDC HUGHES <CPSC> |PT588|	Below	Minimum	Tolerance	 	 	 
2021	DELORAINE-WINCHESTER	RED SPRING WHEAT	SY CAST	Below	Minimum	Tolerance	 	 	 
2021	DESALABERRY	RED SPRING WHEAT	AAC BRANDON (BW 932)	38	13,361.0	1.656	Tonnes	60.8	Bushels
